rank,team,conference,power_rating,record,wins,losses,off_rating,def_rating,srs,epa_rating,games,blend_weight
60,Toledo,,2.0,3-2,3,2,26.5,25.1,3.2,1.5,4,0.6
61,Minnesota,,1.9,3-2,3,2,29.1,27.3,2.0,1.7,5,0.75
62,Indiana,,1.8,2-3,2,3,23.3,21.0,2.0,2.3,4,0.6
63,California,,1.8,1-4,1,4,27.5,23.0,-4.3,4.4,4,0.6
64,Wyoming,,1.7,4-0,4,0,25.6,25.2,3.2,0.4,3,0.45
65,Virginia,,1.3,3-2,3,2,32.4,31.1,1.1,1.3,4,0.6
66,Army,,1.1,4-1,4,1,28.4,28.0,1.7,0.3,5,0.75
67,Boston College,,1.0,4-1,4,1,28.5,29.4,2.7,-0.8,4,0.6
68,Georgia Tech,,0.9,2-3,2,3,27.1,27.6,-0.8,-0.6,4,0.6
69,Buffalo,,0.8,2-3,2,3,28.7,27.1,0.1,1.5,4,0.6
70,Washington State,,0.7,2-3,2,3,27.9,26.2,-2.5,1.6,4,0.6
71,UAB,,0.6,3-2,3,2,25.2,24.7,1.1,0.5,4,0.6
72,Marshall,,-0.0,2-3,2,3,27.9,28.6,3.2,-0.7,4,0.6
73,Florida Atlantic,,-0.8,3-2,3,2,28.0,29.1,0.6,-1.1,4,0.6
74,Nevada,,-1.1,3-1,3,1,28.0,30.3,0.9,-2.3,3,0.45
75,South Carolina,,-1.4,3-2,3,2,25.0,27.1,1.2,-2.0,4,0.6
76,SMU,,-1.7,5-0,5,0,30.2,34.5,4.6,-4.3,4,0.6
77,San Diego State,,-1.8,4-0,4,0,18.5,20.5,2.4,-2.0,3,0.45
78,Missouri,,-1.8,2-3,2,3,30.0,32.5,-2.3,-2.5,4,0.6
79,Tulane,,-1.9,1-4,1,4,26.7,27.4,-3.5,-0.7,4,0.6
80,Colorado State,,-2.0,1-3,1,3,24.9,28.2,-1.5,-3.1,3,0.45
81,Syracuse,,-2.0,3-2,3,2,24.2,26.5,-2.0,-2.2,4,0.6
82,Tulsa,,-2.1,1-4,1,4,24.7,23.9,-5.4,0.8,4,0.6
83,Rutgers,,-2.9,3-2,3,2,20.7,24.6,0.4,-3.7,4,0.6
84,Memphis,,-3.2,3-2,3,2,28.2,31.1,-3.2,-3.0,4,0.6
85,East Carolina,,-3.3,3-2,3,2,26.5,31.4,-0.4,-4.8,4,0.6
86,Western Kentucky,,-3.3,1-3,1,3,27.5,29.9,-4.3,-2.3,3,0.45
87,Arizona,,-3.4,0-4,0,4,27.2,29.9,-8.0,-2.7,3,0.45
88,Ball State,,-3.6,2-3,2,3,23.1,27.8,-1.5,-4.8,4,0.6
89,UTSA,,-3.7,5-0,5,0,24.8,29.0,-3.7,-4.2,4,0.6
90,Troy,,-3.9,2-3,2,3,21.5,25.7,-3.0,-4.1,4,0.6
91,Northern Illinois,,-4.5,3-2,3,2,21.5,28.2,-2.0,-6.7,4,0.6
92,Navy,,-5.0,1-3,1,3,23.1,27.0,-6.5,-3.8,4,0.6
93,Colorado,,-5.8,1-4,1,4,22.3,27.2,-9.5,-5.0,4,0.6
94,Hawai'i,,-6.0,3-3,3,3,21.8,27.4,-6.9,-5.5,5,0.75
95,Eastern Michigan,,-6.1,3-2,3,2,27.8,35.4,-3.8,-7.6,4,0.6
96,Georgia Southern,,-6.6,2-3,2,3,23.0,28.6,-6.1,-5.6,4,0.6
97,Louisiana Tech,,-6.7,2-3,2,3,23.1,30.9,-3.2,-7.7,4,0.6
98,Utah State,,-7.3,3-2,3,2,26.9,33.4,-6.2,-6.5,4,0.6
99,San José State,,-7.5,3-2,3,2,22.4,29.0,-6.9,-6.5,4,0.6
100,South Alabama,,-7.8,3-1,3,1,22.9,31.4,-5.9,-8.4,3,0.45
101,Northwestern,,-8.0,2-3,2,3,21.7,31.2,-3.7,-9.5,4,0.6
102,Illinois,,-8.1,2-4,2,4,20.2,30.5,-4.8,-10.4,6,0.9
103,Miami (OH),,-8.3,2-3,2,3,21.8,30.5,-5.0,-8.6,4,0.6
104,Central Michigan,,-9.2,2-3,2,3,20.3,29.3,-10.9,-8.9,4,0.6
105,Georgia State,,-9.4,1-4,1,4,22.3,29.0,-13.0,-6.8,5,0.75
106,Middle Tennessee,,-10.7,2-3,2,3,19.6,32.0,-7.7,-12.2,4,0.6
107,Duke,,-10.8,3-2,3,2,19.4,30.0,-9.6,-10.5,4,0.6
108,South Florida,,-10.9,1-4,1,4,23.3,34.6,-10.2,-11.1,4,0.6
109,UTEP,,-11.0,4-1,4,1,20.4,30.2,-13.0,-9.6,4,0.6
110,UNLV,,-11.2,0-5,0,5,23.2,33.3,-12.4,-9.9,4,0.6
111,Texas State,,-11.7,1-3,1,3,22.3,33.0,-13.7,-10.5,3,0.45
112,Vanderbilt,,-11.7,2-3,2,3,23.8,37.0,-8.0,-13.0,4,0.6
113,Southern Miss,,-11.8,1-4,1,4,22.0,33.5,-12.6,-11.4,4,0.6
114,Kent State,,-12.1,2-3,2,3,25.2,36.7,-10.0,-11.3,4,0.6
115,Old Dominion,,-12.4,1-4,1,4,17.1,28.2,-14.1,-10.9,4,0.6
116,Ohio,,-12.7,1-4,1,4,24.7,36.0,-13.7,-11.3,4,0.6
117,North Texas,,-13.4,1-3,1,3,22.1,35.1,-14.6,-12.8,3,0.45
118,Charlotte,,-14.3,3-2,3,2,26.9,41.1,-12.5,-14.2,4,0.6
119,Arkansas State,,-14.6,1-4,1,4,25.9,40.3,-14.9,-14.4,4,0.6
120,Rice,,-14.6,2-3,2,3,18.6,32.3,-14.8,-13.6,4,0.6
121,New Mexico,,-15.3,2-3,2,3,20.6,33.6,-16.1,-12.7,4,0.6
122,UL Monroe,,-15.5,2-2,2,2,20.9,37.3,-12.0,-16.2,3,0.45
123,Temple,,-15.5,3-2,3,2,17.6,33.8,-11.8,-16.0,4,0.6
124,Kansas,,-15.7,1-4,1,4,22.9,37.6,-17.4,-14.6,4,0.6
125,Florida International,,-16.7,1-4,1,4,19.8,36.4,-16.6,-16.5,4,0.6
126,Bowling Green,,-16.7,2-3,2,3,13.1,31.1,-12.0,-17.8,4,0.6
127,New Mexico State,,-20.8,1-5,1,5,21.6,41.0,-23.3,-19.3,5,0.75
128,Massachusetts,,-21.4,0-5,0,5,16.9,38.8,-19.9,-21.8,5,0.75
129,UConn,,-21.5,0-6,0,6,14.7,38.7,-15.9,-23.9,5,0.75
130,Akron,,-25.3,1-4,1,4,14.9,39.6,-25.0,-24.4,4,0.6
