rank,team,conference,power_rating,record,wins,losses,off_rating,def_rating,srs,epa_rating,games,blend_weight
87,LSU,,-4.9,3-3,3,3,33.3,41.4,-0.6,-8.0,6,0.9
88,Michigan State,,-5.0,1-3,1,3,19.7,23.6,-5.6,-3.9,4,0.6
89,Kent State,,-5.2,3-0,3,0,29.7,34.4,-3.7,-4.7,3,0.45
90,Oregon State,,-5.4,1-2,1,2,28.3,33.2,-6.4,-4.9,3,0.45
91,Mississippi State,,-5.7,2-5,2,5,15.5,20.9,-6.2,-5.4,7,1.0
92,Arkansas State,,-5.8,3-6,3,6,32.7,38.0,-6.5,-5.3,8,1.0
93,Colorado State,,-6.1,1-2,1,2,25.8,31.3,-8.9,-5.4,3,0.45
94,Louisiana Tech,,-6.2,4-3,4,3,21.1,28.6,-4.0,-7.5,6,0.9
95,Illinois,,-6.2,2-3,2,3,26.6,32.9,-7.3,-6.3,5,0.75
96,Tennessee,,-6.2,2-5,2,5,24.3,29.7,-7.5,-5.4,7,1.0
97,Eastern Michigan,,-6.5,0-3,0,3,23.5,30.1,-3.1,-6.5,3,0.45
98,East Carolina,,-6.7,2-6,2,6,24.6,33.4,-3.8,-8.7,8,1.0
99,Western Kentucky,,-6.8,4-6,4,6,19.3,26.0,-7.1,-6.7,9,1.0
100,Miami (OH),,-7.0,1-1,1,1,21.9,29.3,-4.3,-7.4,2,0.3
101,Texas State,,-7.5,2-9,2,9,27.0,35.9,-5.4,-8.9,11,1.0
102,Florida State,,-8.1,2-6,2,6,28.7,34.5,-11.5,-5.8,7,1.0
103,South Alabama,,-8.6,3-6,3,6,22.9,32.9,-6.6,-10.0,9,1.0
104,Charlotte,,-9.1,2-3,2,3,26.8,37.8,-6.1,-11.0,5,0.75
105,Ball State,,-9.4,2-1,2,1,29.5,38.2,-10.8,-8.7,3,0.45
106,Northern Illinois,,-9.4,0-3,0,3,17.6,26.0,-9.3,-8.4,3,0.45
107,Rutgers,,-11.2,1-4,1,4,19.8,32.0,-10.1,-12.2,5,0.75
108,North Texas,,-11.4,3-3,3,3,29.6,38.2,-14.4,-8.6,5,0.75
109,New Mexico,,-11.6,0-4,0,4,24.5,35.3,-12.1,-10.7,4,0.6
110,Florida International,,-11.8,0-5,0,5,22.5,34.0,-11.1,-11.3,4,0.6
111,South Carolina,,-12.2,2-6,2,6,19.1,33.6,-8.8,-14.5,8,1.0
112,Navy,,-12.2,3-4,3,4,24.8,40.4,-7.2,-15.5,7,1.0
113,Rice,,-12.2,1-2,1,2,20.2,31.1,-14.2,-10.9,3,0.45
114,Middle Tennessee,,-12.7,3-6,3,6,26.9,40.0,-12.1,-13.1,9,1.0
115,UNLV,,-12.8,0-4,0,4,26.8,38.5,-13.2,-11.7,4,0.6
116,Syracuse,,-12.9,1-8,1,8,13.4,27.1,-11.8,-13.7,9,1.0
117,Utah State,,-13.1,0-4,0,4,18.9,32.2,-11.5,-13.3,4,0.6
118,South Florida,,-14.7,1-7,1,7,19.6,35.3,-13.0,-15.7,7,1.0
119,Idaho,,-14.8,Preseason,0,0,16.2,31.1,-12.3,-14.8,0,0.0
120,Old Dominion,,-15.6,Preseason,0,0,16.5,32.2,-17.6,-15.6,0,0.0
121,Southern Miss,,-16.1,2-7,2,7,24.0,40.3,-15.8,-16.3,8,1.0
122,UTEP,,-16.5,3-4,3,4,19.7,36.8,-14.9,-17.0,5,0.75
123,Akron,,-17.5,0-3,0,3,17.1,34.1,-17.7,-16.9,3,0.45
124,Kansas,,-18.1,0-7,0,7,19.7,37.4,-18.6,-17.7,7,1.0
125,Temple,,-19.1,1-6,1,6,15.9,37.0,-16.0,-21.2,7,1.0
126,New Mexico State,,-19.2,Preseason,0,0,18.5,37.8,-17.9,-19.2,0,0.0
127,Bowling Green,,-19.7,0-3,0,3,18.0,36.1,-16.4,-18.0,3,0.45
128,UL Monroe,,-22.1,0-8,0,8,18.6,41.1,-21.4,-22.5,8,1.0
129,Vanderbilt,,-22.6,0-7,0,7,16.6,42.6,-17.4,-26.1,7,1.0
130,Massachusetts,,-23.1,0-3,0,3,18.0,40.7,-21.0,-22.6,3,0.45
131,UConn,,-25.0,Preseason,0,0,20.3,45.3,-19.1,-24.9,0,0.0
