sor_rank,team,conference,sor,wins,losses,record,bench_exp_wins,win_diff,avg_opp_rating,power_rating,power_rank,games
63,East Carolina,American Athletic,0.2,8,5,8-5,11.73,-3.73,-2.4,1.0,63,13
64,Coastal Carolina,Sun Belt,0.2,9,4,9-4,12.22,-3.22,-5.6,-5.6,88,13
65,Marshall,Sun Belt,0.2,9,4,9-4,12.12,-3.12,-7.2,2.1,60,13
66,Boise State,Mountain West,0.2,10,4,10-4,13.02,-3.02,-7.9,4.7,48,14
67,SMU,American Athletic,0.2,7,6,7-6,11.03,-4.03,0.5,2.2,59,13
68,Arizona,Pac-12,0.1,5,7,5-7,9.46,-4.46,2.3,-1.1,68,12
69,Iowa State,Big 12,0.1,4,8,4-8,8.87,-4.87,5.9,5.4,45,12
70,Ohio,Mid-American,0.1,10,4,10-4,12.97,-2.97,-8.8,-4.9,84,14
71,Toledo,Mid-American,0.0,9,5,9-5,12.94,-3.94,-9.2,-3.0,75,14
72,Charlotte,Conference USA,0.0,3,9,3-9,11.29,-8.29,-9.4,-20.9,127,12
73,Central Michigan,Mid-American,0.0,4,8,4-8,11.0,-7.0,-7.9,-12.3,111,12
74,Tulsa,American Athletic,0.0,5,7,5-7,10.58,-5.58,-2.7,-3.5,77,12
75,UAB,Conference USA,0.0,7,6,7-6,11.95,-4.95,-8.4,-2.1,71,13
76,Texas State,Sun Belt,0.0,4,8,4-8,11.2,-7.2,-8.6,-12.3,110,12
77,Colorado,Pac-12,0.0,1,11,1-11,8.61,-7.61,8.5,-17.2,125,12
78,California,Pac-12,0.0,4,8,4-8,9.73,-5.73,0.9,-2.4,74,12
79,Colorado State,Mountain West,0.0,3,9,3-9,10.64,-7.64,-7.9,-17.1,122,12
80,Buffalo,Mid-American,0.0,7,6,7-6,12.44,-5.44,-10.0,-7.5,96,13
81,UConn,FBS Independents,0.0,6,7,6-7,11.64,-5.64,-6.3,-12.1,109,13
82,Middle Tennessee,Conference USA,0.0,8,5,8-5,12.44,-4.44,-10.5,-11.4,106,13
83,UL Monroe,Sun Belt,0.0,4,8,4-8,10.11,-6.11,-3.0,-14.3,117,12
84,UNLV,Mountain West,0.0,5,7,5-7,11.26,-6.26,-8.8,-12.0,108,12
85,Temple,American Athletic,0.0,3,9,3-9,10.78,-7.78,-3.9,-8.8,102,12
86,UTEP,Conference USA,0.0,5,7,5-7,11.43,-6.43,-11.6,-12.8,113,12
87,Boston College,ACC,0.0,3,9,3-9,9.65,-6.65,1.9,-6.4,92,12
88,Utah State,Mountain West,0.0,6,7,6-7,11.6,-5.6,-7.2,-12.5,112,13
89,Ball State,Mid-American,0.0,5,7,5-7,11.02,-6.02,-8.4,-13.3,115,12
90,Virginia,ACC,0.0,3,7,3-7,8.32,-5.32,0.8,-5.6,89,10
91,Virginia Tech,ACC,0.0,3,8,3-8,9.74,-6.74,-2.2,-6.8,94,11
92,Army,FBS Independents,0.0,6,6,6-6,11.22,-5.22,-8.3,-5.3,85,12
93,Arkansas State,Sun Belt,0.0,3,9,3-9,10.65,-7.65,-5.4,-17.0,121,12
94,Arizona State,Pac-12,0.0,3,9,3-9,9.86,-6.86,0.9,-4.0,80,12
95,Western Kentucky,Conference USA,0.0,9,5,9-5,13.25,-4.25,-9.6,0.6,64,14
96,Western Michigan,Mid-American,0.0,5,7,5-7,11.47,-6.47,-8.4,-16.8,120,12
97,App State,Sun Belt,0.0,6,6,6-6,11.17,-5.17,-6.0,-1.2,69,12
98,Bowling Green,Mid-American,0.0,6,7,6-7,11.87,-5.87,-7.4,-11.7,107,13
99,Stanford,Pac-12,0.0,3,9,3-9,9.04,-6.04,4.7,-6.7,93,12
100,Eastern Michigan,Mid-American,0.0,9,4,9-4,12.75,-3.75,-12.0,-8.6,101,13
101,Florida Atlantic,Conference USA,0.0,5,7,5-7,11.49,-6.49,-10.1,-8.0,99,12
102,Miami,ACC,0.0,5,7,5-7,10.15,-5.15,-0.1,-4.2,82,12
103,Memphis,American Athletic,0.0,7,6,7-6,11.4,-4.4,-2.7,3.0,55,13
104,Akron,Mid-American,0.0,2,10,2-10,10.89,-8.89,-7.1,-16.0,118,12
105,Navy,American Athletic,0.0,4,8,4-8,10.52,-6.52,-0.6,-2.2,72,12
106,Nebraska,Big Ten,0.0,4,8,4-8,9.8,-5.8,1.8,-1.1,67,12
107,Nevada,Mountain West,0.0,2,10,2-10,11.2,-9.2,-7.9,-17.1,124,12
108,New Mexico,Mountain West,0.0,2,10,2-10,10.84,-8.84,-6.7,-24.5,130,12
109,New Mexico State,FBS Independents,0.0,7,6,7-6,12.05,-5.05,-13.2,-16.1,119,13
110,Massachusetts,FBS Independents,0.0,1,11,1-11,11.17,-10.17,-7.5,-24.4,129,12
111,North Texas,Conference USA,0.0,7,7,7-7,13.07,-6.07,-7.9,-7.4,95,14
112,Northern Illinois,Mid-American,0.0,3,9,3-9,11.47,-8.47,-9.4,-13.8,116,12
113,Northwestern,Big Ten,0.0,1,11,1-11,8.77,-7.77,5.4,-6.3,91,12
114,Louisiana Tech,Conference USA,0.0,3,9,3-9,10.93,-7.93,-8.5,-20.1,126,12
115,Louisiana,Sun Belt,0.0,6,7,6-7,11.86,-5.86,-6.3,-5.4,87,13
116,Liberty,FBS Independents,0.0,8,5,8-5,12.21,-4.21,-8.5,-2.3,73,13
117,Old Dominion,Sun Belt,0.0,3,9,3-9,11.23,-8.23,-3.3,-10.9,105,12
118,Kent State,Mid-American,0.0,5,7,5-7,10.23,-5.23,-4.3,-8.0,98,12
119,Indiana,Big Ten,0.0,4,8,4-8,8.91,-4.91,5.4,-4.1,81,12
120,Hawai'i,Mountain West,0.0,3,10,3-10,11.87,-8.87,-7.6,-22.2,128,13
121,Georgia State,Sun Belt,0.0,4,8,4-8,11.08,-7.08,-4.5,-3.9,79,12
122,Rice,Conference USA,0.0,5,8,5-8,11.99,-6.99,-6.9,-17.1,123,13
123,Rutgers,Big Ten,0.0,4,8,4-8,8.94,-4.94,4.1,-8.4,100,12
124,San Diego State,Mountain West,0.0,7,6,7-6,11.83,-4.83,-7.2,-5.3,86,13
125,San José State,Mountain West,0.0,7,5,7-5,11.44,-4.44,-11.5,-4.7,83,12
126,Georgia Southern,Sun Belt,0.0,6,7,6-7,12.31,-6.31,-5.3,-6.0,90,13
127,Florida International,Conference USA,0.0,4,8,4-8,11.71,-7.71,-12.1,-27.3,131,12
128,South Florida,American Athletic,0.0,1,11,1-11,10.09,-9.09,1.1,-10.8,104,12
129,Southern Miss,Sun Belt,0.0,7,6,7-6,12.21,-5.21,-7.4,-7.8,97,13
130,Miami (OH),Mid-American,0.0,6,7,6-7,12.34,-6.34,-8.7,-13.2,114,13
131,Wyoming,Mountain West,0.0,7,6,7-6,11.95,-4.95,-7.0,-10.8,103,13
