sor_rank,team,conference,sor,wins,losses,record,bench_exp_wins,win_diff,avg_opp_rating,power_rating,power_rank,games
59,Utah State,Mountain West,0.1,7,5,7-5,10.47,-3.47,-2.4,-7.6,96,12
60,Louisiana Tech,Conference USA,0.1,9,3,9-3,11.53,-2.53,-14.4,-3.5,76,12
61,Stanford,Pac-12,0.0,4,8,4-8,9.73,-5.73,6.1,-0.4,63,12
62,Arkansas,SEC,0.0,2,10,2-10,8.82,-6.82,6.2,-9.5,108,12
63,Southern Miss,Conference USA,0.0,7,5,7-5,10.61,-3.61,-5.9,-3.8,79,12
64,South Florida,American Athletic,0.0,4,8,4-8,9.89,-5.89,0.8,-4.1,81,12
65,Syracuse,ACC,0.0,5,7,5-7,10.85,-5.85,-2.6,-8.5,102,12
66,San José State,Mountain West,0.0,5,7,5-7,11.38,-6.38,-6.7,-8.5,101,12
67,South Alabama,Sun Belt,0.0,2,10,2-10,11.03,-9.03,-3.4,-15.0,116,12
68,Duke,ACC,0.0,5,7,5-7,10.15,-5.15,1.2,-5.2,89,12
69,UConn,American Athletic,0.0,2,10,2-10,10.49,-8.49,-3.1,-22.4,126,12
70,Texas State,Sun Belt,0.0,3,9,3-9,10.79,-7.79,-3.5,-17.4,123,12
71,UNLV,Mountain West,0.0,4,8,4-8,11.58,-7.58,-6.6,-15.8,119,12
72,Arizona,Pac-12,0.0,4,8,4-8,9.72,-5.72,3.6,-3.7,77,12
73,Western Michigan,Mid-American,0.0,7,5,7-5,11.68,-4.68,-10.2,-3.7,78,12
74,Western Kentucky,Conference USA,0.0,8,4,8-4,11.68,-3.68,-7.8,0.1,60,12
75,Vanderbilt,SEC,0.0,3,9,3-9,9.52,-6.52,2.8,-12.7,113,12
76,UTSA,Conference USA,0.0,4,8,4-8,10.99,-6.99,-7.0,-16.7,121,12
77,UTEP,Conference USA,0.0,1,11,1-11,11.77,-10.77,-11.1,-25.3,127,12
78,UL Monroe,Sun Belt,0.0,5,7,5-7,10.53,-5.53,-3.0,-6.9,94,12
79,Texas Tech,Big 12,0.0,4,8,4-8,9.6,-5.6,2.4,0.8,58,12
80,Rutgers,Big Ten,0.0,2,10,2-10,8.94,-6.94,4.4,-16.1,120,12
81,UCLA,Pac-12,0.0,4,8,4-8,9.58,-5.58,5.9,-4.1,82,12
82,UAB,Conference USA,0.0,9,4,9-4,12.51,-3.51,-12.3,-6.8,92,13
83,Tulsa,American Athletic,0.0,4,8,4-8,10.05,-6.05,4.2,0.6,59,12
84,Troy,Sun Belt,0.0,5,7,5-7,11.33,-6.33,-8.2,-7.3,95,12
85,Toledo,Mid-American,0.0,6,6,6-6,11.57,-5.57,-8.3,-15.1,117,12
86,Arkansas State,Sun Belt,0.0,7,5,7-5,11.05,-4.05,-6.3,-4.9,86,12
87,Ball State,Mid-American,0.0,5,7,5-7,11.6,-6.6,-7.6,-5.0,87,12
88,Rice,Conference USA,0.0,3,9,3-9,11.18,-8.18,-4.9,-15.0,115,12
89,Houston,American Athletic,0.0,4,8,4-8,9.59,-5.59,2.7,-2.5,75,12
90,Central Michigan,Mid-American,0.0,8,5,8-5,11.97,-3.97,-10.2,-2.3,73,13
91,Massachusetts,FBS Independents,0.0,1,11,1-11,11.76,-10.76,-12.0,-39.3,130,12
92,Maryland,Big Ten,0.0,3,9,3-9,9.24,-6.24,4.3,-6.9,93,12
93,Liberty,FBS Independents,0.0,7,5,7-5,11.53,-4.53,-13.4,-8.9,104,12
94,Charlotte,Conference USA,0.0,7,5,7-5,10.63,-3.63,-8.2,-8.8,103,12
95,Kent State,Mid-American,0.0,6,6,6-6,10.34,-4.34,-6.6,-9.2,106,12
96,Kansas,Big 12,0.0,3,9,3-9,9.52,-6.52,4.2,-4.4,84,12
97,Coastal Carolina,Sun Belt,0.0,5,7,5-7,11.36,-6.36,-8.9,-11.5,110,12
98,Hawai'i,Mountain West,0.0,9,5,9-5,12.91,-3.91,-4.3,-1.7,70,14
99,Middle Tennessee,Conference USA,0.0,4,8,4-8,10.78,-6.78,-5.4,-6.1,91,12
100,Georgia Tech,ACC,0.0,3,9,3-9,10.05,-7.05,1.8,-7.7,97,12
101,Georgia State,Sun Belt,0.0,7,5,7-5,11.45,-4.45,-7.0,-8.3,100,12
102,Colorado,Pac-12,0.0,5,7,5-7,9.53,-4.53,6.1,-0.8,67,12
103,Fresno State,Mountain West,0.0,4,8,4-8,10.87,-6.87,-5.6,-3.9,80,12
104,Florida State,ACC,0.0,6,6,6-6,10.13,-4.13,0.2,1.6,54,12
105,Florida International,Conference USA,0.0,6,6,6-6,11.4,-5.4,-9.9,-8.3,99,12
106,Colorado State,Mountain West,0.0,4,8,4-8,11.46,-7.46,-7.0,-8.2,98,12
107,Eastern Michigan,Mid-American,0.0,6,6,6-6,11.58,-5.58,-9.3,-9.2,105,12
108,Miami,ACC,0.0,6,6,6-6,10.8,-4.8,-1.1,3.1,51,12
109,Buffalo,Mid-American,0.0,7,5,7-5,11.33,-4.33,-10.5,-0.3,62,12
110,Purdue,Big Ten,0.0,4,8,4-8,9.6,-5.6,4.4,-0.5,65,12
111,Northwestern,Big Ten,0.0,3,9,3-9,9.19,-6.19,3.8,-1.5,69,12
112,Army,FBS Independents,0.0,5,8,5-8,11.46,-6.46,-6.9,-5.2,90,13
113,Oregon State,Pac-12,0.0,5,7,5-7,9.83,-4.83,3.4,3.5,49,12
114,Ole Miss,SEC,0.0,4,8,4-8,8.51,-4.51,4.9,5.6,39,12
115,Old Dominion,Conference USA,0.0,1,11,1-11,11.45,-10.45,-6.7,-19.4,125,12
116,East Carolina,American Athletic,0.0,4,8,4-8,10.7,-6.7,-5.3,-15.7,118,12
117,Boston College,ACC,0.0,6,6,6-6,10.28,-4.28,-1.2,-0.6,66,12
118,Ohio,Mid-American,0.0,6,6,6-6,11.55,-5.55,-10.0,-4.3,83,12
119,Bowling Green,Mid-American,0.0,3,9,3-9,11.1,-8.1,-6.9,-27.6,128,12
120,Northern Illinois,Mid-American,0.0,5,7,5-7,10.96,-5.96,-7.6,-12.4,111,12
121,Missouri,SEC,0.0,6,6,6-6,10.47,-4.47,-0.4,3.6,48,12
122,North Texas,Conference USA,0.0,4,8,4-8,11.48,-7.48,-8.6,-12.5,112,12
123,North Carolina,ACC,0.0,6,6,6-6,10.46,-4.46,0.1,6.0,38,12
124,New Mexico State,FBS Independents,0.0,2,10,2-10,10.64,-8.64,-5.0,-18.9,124,12
125,New Mexico,Mountain West,0.0,2,10,2-10,10.99,-8.99,-5.2,-17.1,122,12
126,Nevada,Mountain West,0.0,7,5,7-5,11.11,-4.11,-7.5,-14.4,114,12
127,Nebraska,Big Ten,0.0,5,7,5-7,9.42,-4.42,4.6,4.1,46,12
128,Akron,Mid-American,0.0,0,12,0-12,11.72,-11.72,-10.6,-32.4,129,12
129,NC State,ACC,0.0,4,8,4-8,10.78,-6.78,-2.6,-11.3,109,12
130,Wyoming,Mountain West,0.0,7,5,7-5,11.26,-4.26,-7.5,-0.4,64,12
