sor_rank,team,conference,sor,wins,losses,record,bench_exp_wins,win_diff,avg_opp_rating,power_rating,power_rank,games
114,BYU,FBS Independents,0.0,7,6,7-6,11.67,-4.67,-3.8,-1.6,70,13
115,Colorado State,Mountain West,0.0,4,8,4-8,11.43,-7.43,-6.4,-7.5,95,12
116,Ohio,Mid-American,0.0,7,6,7-6,12.58,-5.58,-10.5,-4.6,80,13
117,Northwestern,Big Ten,0.0,3,9,3-9,9.13,-6.13,4.1,-1.2,67,12
118,Northern Illinois,Mid-American,0.0,5,7,5-7,11.1,-6.1,-8.2,-13.0,113,12
119,North Texas,Conference USA,0.0,4,8,4-8,11.48,-7.48,-8.0,-11.9,110,12
120,North Carolina,ACC,0.0,7,6,7-6,11.5,-4.5,-0.2,8.2,30,13
121,New Mexico State,FBS Independents,0.0,2,10,2-10,10.62,-8.62,-4.5,-18.5,124,12
122,New Mexico,Mountain West,0.0,2,10,2-10,10.92,-8.92,-4.4,-16.4,122,12
123,Nevada,Mountain West,0.0,7,6,7-6,12.05,-5.05,-6.5,-13.3,114,13
124,Nebraska,Big Ten,0.0,5,7,5-7,9.36,-4.36,4.6,4.3,45,12
125,Akron,Mid-American,0.0,0,12,0-12,11.75,-11.75,-10.8,-32.7,129,12
126,NC State,ACC,0.0,4,8,4-8,10.77,-6.77,-2.7,-11.4,109,12
127,Missouri,SEC,0.0,6,6,6-6,10.4,-4.4,-0.0,4.0,46,12
128,Boston College,ACC,0.0,6,7,6-7,11.08,-5.08,-0.5,-2.6,73,13
129,Middle Tennessee,Conference USA,0.0,4,8,4-8,10.7,-6.7,-4.8,-5.5,92,12
130,Wyoming,Mountain West,0.0,8,5,8-5,12.23,-4.23,-7.2,1.2,56,13
