sor_rank,team,conference,sor,wins,losses,record,bench_exp_wins,win_diff,avg_opp_rating,power_rating,power_rank,games
49,Marshall,Conference USA,0.5,7,6,7-6,10.66,-3.66,0.1,-7.3,91,13
50,NC State,ACC,0.5,8,5,8-5,11.43,-3.43,-3.5,-2.2,71,13
51,Georgia Tech,ACC,0.5,8,5,8-5,11.44,-3.44,-2.8,7.5,29,13
52,North Carolina,ACC,0.4,7,6,7-6,10.83,-3.83,0.8,6.2,33,13
53,UCLA,Pac-12,0.4,6,8,6-8,9.92,-3.92,6.3,1.2,58,14
54,Arizona State,Pac-12,0.3,6,7,6-7,10.06,-4.06,3.3,2.9,48,13
55,Iowa,Big Ten,0.3,7,6,7-6,10.78,-3.78,0.5,6.5,31,13
56,Tennessee,SEC,0.2,5,7,5-7,8.79,-3.79,2.7,5.1,38,12
57,Purdue,Big Ten,0.2,7,6,7-6,10.75,-3.75,-0.8,-5.4,84,13
58,Ohio,Mid-American,0.1,10,4,10-4,13.29,-3.29,-9.1,-2.9,77,14
59,Ohio State,Big Ten,0.1,6,7,6-7,10.44,-4.44,1.1,2.8,49,13
60,San Diego State,Mountain West,0.1,8,5,8-5,11.77,-3.77,-7.8,-5.6,85,13
61,Vanderbilt,SEC,0.1,6,7,6-7,10.11,-4.11,1.5,5.6,36,13
62,Wyoming,Mountain West,0.1,8,5,8-5,11.78,-3.78,-8.9,-16.4,109,13
63,Illinois,Big Ten,0.1,7,6,7-6,11.17,-4.17,-0.2,3.3,46,13
64,Miami,ACC,0.1,6,6,6-6,10.09,-4.09,-0.3,6.8,30,12
65,Louisville,Big East,0.1,7,6,7-6,11.37,-4.37,-1.9,3.1,47,13
66,Nevada,Western Athletic,0.1,7,6,7-6,10.9,-3.9,-3.4,11.5,22,13
67,East Carolina,Conference USA,0.0,5,7,5-7,10.01,-5.01,-1.6,-1.8,68,12
68,Troy,Sun Belt,0.0,3,9,3-9,10.69,-7.69,-6.1,-16.6,110,12
69,Tulane,Conference USA,0.0,2,11,2-11,11.96,-9.96,-6.6,-16.7,111,13
70,Duke,ACC,0.0,3,9,3-9,9.66,-6.66,1.1,-12.1,103,12
71,UAB,Conference USA,0.0,3,9,3-9,10.55,-7.55,-4.1,-21.8,116,12
72,UTEP,Conference USA,0.0,5,7,5-7,10.47,-5.47,-3.2,-8.1,93,12
73,UCF,Conference USA,0.0,5,7,5-7,10.71,-5.71,-5.7,3.5,44,12
74,Colorado State,Mountain West,0.0,3,9,3-9,11.04,-8.04,-8.8,-20.3,115,12
75,UConn,Big East,0.0,5,7,5-7,10.32,-5.32,-0.3,-3.6,79,12
76,UL Monroe,Sun Belt,0.0,4,8,4-8,10.55,-6.55,-6.1,-2.8,76,12
77,UNLV,Mountain West,0.0,2,10,2-10,9.95,-7.95,-4.6,-22.6,117,12
78,Colorado,Pac-12,0.0,3,10,3-10,9.87,-6.87,4.0,-9.4,95,13
79,New Mexico,Mountain West,0.0,1,11,1-11,10.11,-9.11,-4.8,-28.5,120,12
80,Central Michigan,Mid-American,0.0,3,9,3-9,11.02,-8.02,-7.2,-15.5,108,12
81,Florida Atlantic,Sun Belt,0.0,1,11,1-11,10.8,-9.8,-5.3,-23.7,118,12
82,Utah State,Western Athletic,0.0,7,6,7-6,11.91,-4.91,-6.7,0.4,61,13
83,Buffalo,Mid-American,0.0,3,9,3-9,11.07,-8.07,-7.0,-11.9,102,12
84,Bowling Green,Mid-American,0.0,5,7,5-7,10.96,-5.96,-5.7,-12.9,105,12
85,Boston College,ACC,0.0,4,8,4-8,9.92,-5.92,-0.1,-6.6,88,12
86,Wake Forest,ACC,0.0,6,7,6-7,11.13,-5.13,-0.5,-1.4,67,13
87,Ball State,Mid-American,0.0,6,6,6-6,10.44,-4.44,-2.6,-15.0,107,12
88,Washington State,Pac-12,0.0,4,8,4-8,9.43,-5.43,0.3,-4.9,82,12
89,Army,FBS Independents,0.0,3,9,3-9,10.94,-7.94,-5.1,-7.5,92,12
90,Western Kentucky,Sun Belt,0.0,7,5,7-5,10.9,-3.9,-8.2,-1.9,69,12
91,Western Michigan,Mid-American,0.0,7,6,7-6,11.75,-4.75,-7.3,-2.3,72,13
92,Arizona,Pac-12,0.0,4,8,4-8,8.67,-4.67,4.4,1.5,56,12
93,Eastern Michigan,Mid-American,0.0,6,6,6-6,10.93,-4.93,-9.2,-8.9,94,12
94,Fresno State,Western Athletic,0.0,4,9,4-9,11.28,-7.28,-3.1,-2.1,70,13
95,Florida International,Sun Belt,0.0,8,5,8-5,12.14,-4.14,-8.8,-5.0,83,13
96,New Mexico State,Western Athletic,0.0,4,9,4-9,11.41,-7.41,-3.4,-9.9,97,13
97,North Texas,Sun Belt,0.0,5,7,5-7,9.99,-4.99,-2.7,-13.5,106,12
98,Akron,Mid-American,0.0,1,11,1-11,11.27,-10.27,-6.6,-27.2,119,12
99,Northwestern,Big Ten,0.0,6,7,6-7,10.89,-4.89,-0.4,0.2,65,13
100,Navy,FBS Independents,0.0,5,7,5-7,10.0,-5.0,-1.5,-5.8,86,12
101,Minnesota,Big Ten,0.0,3,9,3-9,9.34,-6.34,2.6,-6.9,89,12
102,Middle Tennessee,Sun Belt,0.0,2,10,2-10,11.1,-9.1,-6.1,-19.5,113,12
103,Miami (OH),Mid-American,0.0,4,8,4-8,10.81,-6.81,-5.2,-2.6,74,12
104,Ole Miss,SEC,0.0,2,10,2-10,9.1,-7.1,3.8,-11.2,100,12
105,Memphis,Conference USA,0.0,2,10,2-10,10.82,-8.82,-6.2,-20.2,114,12
106,Oregon State,Pac-12,0.0,3,9,3-9,8.46,-5.46,5.7,0.9,60,12
107,Maryland,ACC,0.0,2,10,2-10,9.81,-7.81,2.0,-10.2,99,12
108,Pittsburgh,Big East,0.0,6,7,6-7,10.99,-4.99,0.3,4.1,43,13
109,Rice,Conference USA,0.0,4,8,4-8,9.44,-5.44,0.4,-4.5,80,12
110,Kentucky,SEC,0.0,5,7,5-7,9.38,-4.38,1.4,-11.9,101,12
111,Kent State,Mid-American,0.0,5,7,5-7,10.32,-5.32,-5.0,-9.7,96,12
112,Kansas,Big 12,0.0,2,10,2-10,7.79,-5.79,8.3,-10.1,98,12
113,San José State,Western Athletic,0.0,5,7,5-7,9.94,-4.94,-1.1,-7.2,90,12
114,Indiana,Big Ten,0.0,1,11,1-11,9.91,-8.91,-0.6,-12.9,104,12
115,South Florida,Big East,0.0,5,7,5-7,10.19,-5.19,-0.7,4.3,42,12
116,Idaho,Western Athletic,0.0,2,10,2-10,10.18,-8.18,-1.9,-17.1,112,12
117,Syracuse,Big East,0.0,5,7,5-7,10.2,-5.2,-0.1,-2.6,75,12
118,Hawai'i,Western Athletic,0.0,6,7,6-7,11.82,-5.82,-6.6,-4.7,81,13
119,Temple,Mid-American,0.0,9,4,9-4,12.57,-3.57,-10.4,0.3,63,13
120,Air Force,Mountain West,0.0,7,6,7-6,11.59,-4.59,-9.1,-5.8,87,13
