rank,team,conference,power_rating,record,wins,losses,off_rating,def_rating,srs,epa_rating,games,blend_weight
99,Utah State,,-7.5,4-8,4,8,28.5,33.6,-11.2,-5.1,11,1.0
100,Nevada,,-8.2,3-10,3,10,27.3,34.5,-9.7,-7.2,12,1.0
101,Coastal Carolina,,-8.3,6-6,6,6,21.5,31.7,-5.4,-10.2,11,1.0
102,Toledo,,-9.2,7-5,7,5,14.6,27.5,-3.6,-13.0,11,1.0
103,App State,,-9.7,5-6,5,6,24.7,36.4,-6.8,-11.7,10,1.0
104,Air Force,,-10.0,5-7,5,7,21.5,31.2,-10.4,-9.7,11,1.0
105,UL Monroe,,-10.1,5-7,5,7,20.0,30.9,-8.8,-10.9,11,1.0
106,Hawai'i,,-10.3,5-7,5,7,20.7,30.2,-11.3,-9.6,10,1.0
107,UAB,,-10.3,3-9,3,9,25.7,34.2,-12.9,-8.5,11,1.0
108,Rice,,-10.7,4-8,4,8,16.7,27.2,-10.9,-10.5,11,1.0
109,Charlotte,,-11.1,5-7,5,7,19.5,30.6,-11.1,-11.0,11,1.0
110,Florida International,,-11.2,4-8,4,8,17.5,30.1,-9.0,-12.6,11,1.0
111,Oregon State,,-11.9,5-7,5,7,20.6,34.6,-8.6,-14.1,11,1.0
112,Louisiana Tech,,-12.1,5-7,5,7,12.0,25.6,-10.0,-13.5,11,1.0
113,New Mexico,,-12.8,5-7,5,7,31.3,44.6,-12.0,-13.3,11,1.0
114,Georgia State,,-12.8,3-9,3,9,22.2,36.1,-11.0,-14.0,11,1.0
115,Western Michigan,,-13.4,6-6,6,6,24.1,41.8,-7.0,-17.7,10,1.0
116,Buffalo,,-14.0,8-4,8,4,16.5,35.7,-6.1,-19.2,11,1.0
117,Wyoming,,-14.2,3-9,3,9,13.3,29.6,-10.9,-16.4,11,1.0
118,Arkansas State,,-14.7,7-5,7,5,21.8,39.7,-9.9,-17.9,11,1.0
119,Purdue,,-15.0,1-11,1,11,21.2,38.8,-11.1,-17.6,11,1.0
120,Akron,,-15.3,4-8,4,8,16.4,34.9,-10.6,-18.5,11,1.0
121,UTEP,,-15.8,3-9,3,9,14.7,29.8,-16.9,-15.0,11,1.0
122,Central Michigan,,-16.2,4-8,4,8,17.5,33.9,-16.0,-16.4,11,1.0
123,Florida Atlantic,,-16.3,3-9,3,9,20.6,37.5,-15.4,-16.9,11,1.0
124,Massachusetts,,-16.7,2-10,2,10,22.0,38.5,-17.0,-16.5,10,1.0
125,San Diego State,,-18.1,3-9,3,9,17.6,36.6,-16.7,-19.0,11,1.0
126,Temple,,-18.8,3-9,3,9,11.7,32.1,-16.6,-20.3,12,1.0
127,Ball State,,-19.1,3-9,3,9,20.0,43.4,-12.8,-23.4,11,1.0
128,Eastern Michigan,,-19.4,5-7,5,7,15.1,39.1,-12.7,-23.9,10,1.0
129,Middle Tennessee,,-22.0,3-9,3,9,20.4,42.5,-21.9,-22.1,11,1.0
130,New Mexico State,,-22.3,3-9,3,9,14.3,38.1,-20.0,-23.8,10,1.0
131,Kennesaw State,,-25.8,2-10,2,10,8.2,37.6,-20.4,-29.4,11,1.0
132,Southern Miss,,-28.3,1-11,1,11,9.5,40.8,-23.9,-31.3,11,1.0
133,Tulsa,,-28.3,3-9,3,9,11.9,42.9,-24.1,-31.0,11,1.0
134,Kent State,,-30.9,0-12,0,12,7.9,43.3,-24.1,-35.4,10,1.0
