rank,team,conference,power_rating,record,wins,losses,off_rating,def_rating,srs,epa_rating,games,blend_weight
97,San José State,,-6.1,3-0,3,0,22.8,28.9,-2.9,-6.3,2,0.3
98,Sam Houston,,-6.4,2-1,2,1,22.7,28.5,-7.5,-6.2,3,0.45
99,Wyoming,,-7.0,0-3,0,3,22.4,28.4,-7.2,-6.2,2,0.3
100,East Carolina,,-7.1,2-1,2,1,21.1,27.0,-8.0,-6.2,2,0.3
101,Georgia Southern,,-7.2,2-1,2,1,24.6,32.8,-4.9,-8.6,2,0.3
102,Jacksonville State,,-7.3,0-3,0,3,17.9,25.9,-4.3,-8.1,3,0.45
103,Rice,,-7.8,1-2,1,2,22.8,28.0,-15.1,-5.4,2,0.3
104,Ohio,,-7.9,2-1,2,1,23.3,29.5,-6.7,-6.5,2,0.3
105,Utah State,,-8.0,1-2,1,2,24.4,32.0,-6.0,-8.0,2,0.3
106,Colorado State,,-9.5,1-2,1,2,21.4,29.8,-10.4,-8.9,2,0.3
107,Miami (OH),,-9.5,0-2,0,2,18.6,26.9,-7.1,-8.6,2,0.3
108,Western Michigan,,-9.7,1-2,1,2,21.6,30.5,-11.0,-9.3,2,0.3
109,Tulsa,,-9.9,1-2,1,2,23.9,33.0,-9.5,-9.6,2,0.3
110,Hawai'i,,-10.1,1-2,1,2,21.9,30.2,-14.7,-8.8,2,0.3
111,North Texas,,-10.1,2-1,2,1,26.3,35.3,-8.8,-9.5,2,0.3
112,Army,,-10.3,2-0,2,0,22.9,34.8,2.4,-12.6,1,0.15
113,Buffalo,,-10.6,2-1,2,1,16.7,27.4,-7.0,-11.3,2,0.3
114,Arkansas State,,-10.9,2-1,2,1,22.4,32.5,-9.2,-10.7,2,0.3
115,Florida International,,-11.1,1-2,1,2,20.2,31.2,-11.1,-11.7,3,0.45
116,Middle Tennessee,,-11.6,1-2,1,2,20.9,31.6,-10.0,-11.2,2,0.3
117,Nevada,,-11.7,1-3,1,3,19.1,30.0,-11.7,-11.1,4,0.6
118,San Diego State,,-12.0,1-2,1,2,19.1,29.5,-10.4,-10.8,2,0.3
119,UTEP,,-12.1,0-3,0,3,21.3,32.2,-11.8,-11.5,2,0.3
120,Central Michigan,,-12.3,1-2,1,2,22.5,32.6,-14.3,-10.6,2,0.3
121,New Mexico State,,-12.9,1-2,1,2,23.6,35.0,-11.5,-11.9,2,0.3
122,Charlotte,,-13.3,1-2,1,2,20.5,34.1,-11.8,-14.4,2,0.3
123,Ball State,,-14.7,1-1,1,1,18.4,32.9,-11.1,-15.2,1,0.15
124,UConn,,-15.2,1-2,1,2,16.8,31.2,-12.4,-15.2,2,0.3
125,Southern Miss,,-15.2,1-2,1,2,18.2,30.6,-15.7,-13.0,2,0.3
126,Temple,,-15.3,0-3,0,3,16.8,33.5,-10.6,-17.4,3,0.45
127,Eastern Michigan,,-15.6,2-1,2,1,19.5,35.0,-11.2,-16.2,3,0.45
128,Akron,,-16.0,1-2,1,2,16.4,31.5,-14.5,-15.9,2,0.3
129,Kennesaw State,,-16.0,0-3,0,3,19.7,33.6,-19.3,-13.8,3,1.0
130,Massachusetts,,-16.4,0-3,0,3,18.2,33.5,-15.4,-16.0,3,0.45
131,Kent State,,-17.0,0-3,0,3,20.7,36.8,-16.5,-17.0,2,0.3
132,UL Monroe,,-17.6,2-0,2,0,15.2,33.8,-8.4,-19.8,1,0.15
133,Louisiana Tech,,-18.1,1-1,1,1,19.8,36.5,-15.9,-17.6,1,0.15
134,New Mexico,,-19.2,0-3,0,3,19.5,35.9,-20.2,-17.2,2,0.3
