rank,team,conference,power_rating,record,wins,losses,off_rating,def_rating,srs,epa_rating,games,blend_weight
101,Georgia State,,-8.4,2-3,2,3,20.7,29.1,-7.0,-8.6,4,0.6
102,Wake Forest,,-8.4,2-4,2,4,27.3,36.2,-6.9,-9.0,5,0.75
103,Rice,,-8.5,2-4,2,4,22.9,27.9,-15.0,-5.0,5,0.75
104,UAB,,-9.0,1-5,1,5,25.9,32.7,-13.7,-6.8,5,0.75
105,South Florida,,-9.0,2-4,2,4,21.4,31.0,-9.6,-9.7,5,0.75
106,Hawai'i,,-9.1,2-4,2,4,22.3,29.7,-12.6,-7.7,4,0.6
107,Jacksonville State,,-9.6,3-3,3,3,23.0,33.1,-8.4,-10.1,6,0.9
108,Purdue,,-9.7,1-5,1,5,23.4,34.4,-8.4,-11.0,5,0.75
109,Buffalo,,-10.4,4-2,4,2,14.3,28.4,-3.8,-14.2,5,0.75
110,Temple,,-10.4,1-5,1,5,14.6,23.8,-11.8,-9.3,6,0.9
111,Florida International,,-10.4,2-4,2,4,17.8,29.0,-9.2,-11.5,5,0.75
112,UTSA,,-10.7,2-4,2,4,20.1,29.8,-11.9,-9.6,5,0.75
113,Utah State,,-10.9,1-5,1,5,28.4,37.1,-13.2,-8.8,5,0.75
114,Arkansas State,,-12.7,3-3,3,3,21.4,35.1,-10.3,-13.8,5,0.75
115,Western Michigan,,-13.3,3-3,3,3,20.0,37.7,-6.7,-17.9,5,0.75
116,East Carolina,,-13.4,3-3,3,3,15.7,29.4,-12.5,-13.9,5,0.75
117,Louisiana Tech,,-13.9,2-3,2,3,17.9,31.0,-13.1,-13.5,4,0.6
118,San Diego State,,-14.0,3-3,3,3,17.4,31.2,-13.0,-14.0,5,0.75
119,Air Force,,-14.1,1-5,1,5,17.3,28.4,-16.4,-11.3,5,0.75
120,Wyoming,,-14.2,1-5,1,5,17.0,31.8,-12.7,-14.9,5,0.75
121,Central Michigan,,-15.0,3-3,3,3,22.9,36.3,-16.8,-13.6,5,0.75
122,App State,,-15.1,2-4,2,4,21.5,37.6,-13.4,-16.1,5,0.75
123,New Mexico,,-15.5,2-4,2,4,31.0,44.0,-18.1,-13.3,5,0.75
124,UTEP,,-15.8,0-6,0,6,18.8,32.8,-17.8,-14.2,5,0.75
125,Akron,,-17.7,1-6,1,6,15.4,34.4,-15.3,-19.2,6,0.9
126,Tulsa,,-18.1,2-4,2,4,17.7,36.7,-16.2,-19.2,5,0.75
127,Middle Tennessee,,-18.1,1-5,1,5,24.1,41.6,-18.0,-17.6,5,0.75
128,Eastern Michigan,,-18.2,4-2,4,2,16.9,39.2,-9.9,-22.6,5,0.75
129,Massachusetts,,-18.3,1-6,1,6,16.4,35.4,-16.5,-19.2,6,0.9
130,New Mexico State,,-19.4,1-5,1,5,17.8,35.9,-19.1,-18.4,4,0.6
131,Southern Miss,,-19.8,1-5,1,5,18.4,36.4,-21.2,-18.2,5,0.75
132,Ball State,,-20.4,2-4,2,4,17.0,42.3,-11.8,-25.6,5,0.75
133,Kent State,,-21.4,0-6,0,6,17.2,40.3,-18.1,-23.4,5,0.75
134,Kennesaw State,,-25.6,0-5,0,5,13.1,35.3,-30.6,-22.2,4,1.0
