rank,team,conference,power_rating,record,wins,losses,off_rating,def_rating,srs,epa_rating,games,blend_weight
73,Central Michigan,,-2.0,7-6,7,6,28.5,28.1,-5.5,0.3,12,1.0
74,Oregon State,,-2.1,5-7,5,7,29.1,30.7,-2.8,-1.6,11,1.0
75,Air Force,,-2.2,10-3,10,3,23.9,27.7,0.2,-3.8,12,1.0
76,Colorado,,-2.9,2-10,2,10,30.1,31.8,-4.5,-1.7,12,1.0
77,App State,,-3.1,7-5,7,5,30.1,30.8,-6.7,-0.7,10,1.0
78,Northern Illinois,,-3.8,11-3,11,3,29.2,33.7,-2.9,-4.4,13,1.0
79,Purdue,,-3.9,3-9,3,9,25.2,26.6,-7.5,-1.4,11,1.0
80,Illinois,,-4.0,6-7,6,7,27.4,31.5,-3.9,-4.1,12,1.0
81,Indiana,,-4.3,4-8,4,8,27.9,30.5,-6.9,-2.6,10,1.0
82,North Carolina,,-4.5,6-7,6,7,32.4,38.1,-2.7,-5.7,12,1.0
83,Kansas,,-4.5,3-9,3,9,22.5,26.0,-6.1,-3.5,11,1.0
84,Rice,,-4.6,8-5,8,5,26.6,33.2,-1.5,-6.6,13,1.0
85,Nevada,,-4.8,7-6,7,6,25.1,32.3,-1.3,-7.2,11,1.0
86,Louisiana,,-5.0,9-4,9,4,28.7,34.7,-3.6,-6.0,12,1.0
87,San Diego State,,-5.7,7-6,7,6,19.4,26.6,-3.6,-7.1,12,1.0
88,Iowa State,,-6.1,2-10,2,10,27.8,34.5,-5.2,-6.8,11,1.0
89,Arkansas State,,-6.5,7-6,7,6,24.5,32.3,-4.7,-7.7,12,1.0
90,Middle Tennessee,,-6.7,6-6,6,6,27.5,35.1,-5.4,-7.5,10,1.0
91,Temple,,-7.2,6-6,6,6,13.0,22.3,-4.0,-9.3,11,1.0
92,Florida International,,-8.0,4-8,4,8,16.1,24.7,-7.1,-8.5,9,1.0
93,Southern Miss,,-9.2,3-9,3,9,26.0,33.4,-11.8,-7.4,11,1.0
94,UTEP,,-10.3,7-6,7,6,17.5,31.6,-4.5,-14.2,13,1.0
95,Old Dominion,,-10.6,6-6,6,6,32.8,44.9,-8.3,-12.1,10,1.0
96,San José State,,-11.1,3-9,3,9,22.7,32.6,-12.8,-9.9,10,1.0
97,Florida Atlantic,,-11.4,3-9,3,9,24.5,37.4,-9.1,-12.9,9,1.0
98,Texas State,,-11.5,7-5,7,5,23.1,36.1,-9.2,-13.1,11,1.0
99,Vanderbilt,,-11.9,3-9,3,9,16.9,30.7,-9.0,-13.8,11,1.0
100,UL Monroe,,-12.1,4-8,4,8,14.6,27.8,-10.6,-13.1,12,1.0
101,Buffalo,,-12.1,5-6,5,6,26.5,39.0,-11.6,-12.5,9,1.0
102,Wake Forest,,-12.2,3-9,3,9,13.4,27.2,-10.0,-13.7,11,1.0
103,Wyoming,,-12.6,4-8,4,8,21.1,36.1,-8.9,-15.0,11,1.0
104,Miami (OH),,-12.6,2-10,2,10,24.9,36.2,-14.4,-11.3,11,1.0
105,Fresno State,,-12.7,6-8,6,8,19.9,35.4,-8.4,-15.5,13,1.0
106,South Alabama,,-12.9,6-7,6,7,15.6,30.8,-9.3,-15.2,12,1.0
107,New Mexico,,-13.0,4-8,4,8,29.3,43.8,-10.9,-14.5,12,1.0
108,UTSA,,-13.1,4-8,4,8,12.7,27.4,-10.5,-14.7,12,1.0
109,Bowling Green,,-13.3,8-6,8,6,19.4,34.5,-10.8,-15.1,13,1.0
110,Tulane,,-13.3,3-9,3,9,16.3,28.7,-14.7,-12.4,11,1.0
111,Ohio,,-13.3,6-6,6,6,17.8,31.4,-12.8,-13.6,11,1.0
112,Ball State,,-13.4,5-7,5,7,21.7,38.4,-8.5,-16.7,10,1.0
113,Massachusetts,,-14.0,3-9,3,9,22.5,37.0,-13.2,-14.6,12,1.0
114,Hawai'i,,-14.5,4-9,4,9,18.9,35.9,-10.8,-17.0,10,1.0
115,South Florida,,-15.1,4-8,4,8,14.4,30.1,-14.3,-15.7,11,1.0
116,Akron,,-15.3,5-7,5,7,13.9,31.6,-11.7,-17.7,11,1.0
117,Army,,-16.6,4-8,4,8,24.6,42.7,-14.4,-18.1,9,1.0
118,Kent State,,-17.1,2-9,2,9,15.5,34.0,-15.1,-18.5,11,1.0
119,Tulsa,,-18.1,2-10,2,10,23.2,41.9,-17.3,-18.7,12,1.0
120,Troy,,-18.4,3-9,3,9,19.8,40.2,-15.4,-20.3,11,1.0
121,North Texas,,-19.2,4-8,4,8,16.1,38.3,-14.7,-22.2,10,1.0
122,UConn,,-19.4,2-10,2,10,15.2,34.7,-19.3,-19.4,10,1.0
123,UNLV,,-19.9,2-11,2,11,20.7,41.4,-18.7,-20.7,12,1.0
124,Idaho,,-21.7,1-10,1,10,21.8,44.3,-20.6,-22.4,10,1.0
125,SMU,,-24.5,1-11,1,11,13.6,40.1,-21.3,-26.5,12,1.0
126,New Mexico State,,-25.6,2-10,2,10,18.2,46.0,-22.4,-27.8,10,1.0
127,Georgia State,,-26.1,1-11,1,11,20.7,48.8,-23.0,-28.1,10,1.0
128,Eastern Michigan,,-27.7,2-10,2,10,10.4,41.4,-22.8,-31.0,11,1.0
