rank,team,conference,power_rating,record,wins,losses,off_rating,def_rating,srs,epa_rating,games,blend_weight
46,SMU,,5.3,3-3,3,3,32.3,28.3,7.6,4.0,5,0.75
47,West Virginia,,4.6,3-3,3,3,32.8,27.6,3.4,5.0,5,0.75
48,Tulane,,4.5,6-1,6,1,28.3,25.2,6.4,3.0,6,0.9
49,Washington State,,4.1,4-3,4,3,28.3,24.5,4.9,3.7,6,0.9
50,Oregon State,,3.8,5-2,5,2,29.1,25.7,3.8,3.4,6,0.9
51,Notre Dame,,3.7,3-3,3,3,25.4,22.8,5.1,2.5,6,0.9
52,Houston,,3.7,3-3,3,3,30.7,26.6,3.1,3.9,6,0.9
53,Washington,,3.2,5-2,5,2,37.1,34.9,4.6,2.2,6,0.9
54,Air Force,,3.2,5-2,5,2,31.6,30.1,5.8,1.4,6,0.9
55,Troy,,3.1,5-2,5,2,26.1,21.6,1.0,4.5,6,0.9
56,BYU,,2.7,4-3,4,3,32.3,29.3,2.3,3.0,7,1.0
57,South Carolina,,2.5,4-2,4,2,26.9,25.3,3.0,1.6,5,0.75
58,Missouri,,2.4,2-4,2,4,23.9,21.0,1.1,2.9,5,0.75
59,Duke,,2.1,4-3,4,3,31.6,29.8,3.3,1.8,6,0.9
60,Indiana,,2.1,3-4,3,4,26.3,20.9,-2.5,5.5,6,0.9
61,Toledo,,2.0,5-2,5,2,32.4,30.9,2.5,1.5,6,0.9
62,East Carolina,,2.0,4-3,4,3,30.1,29.3,3.8,0.8,6,0.9
63,Memphis,,1.8,4-3,4,3,27.3,28.1,5.7,-0.8,7,1.0
64,Miami,,1.8,3-3,3,3,29.8,26.4,-1.9,3.5,5,0.75
65,App State,,1.5,3-3,3,3,31.2,29.6,1.6,1.6,5,0.75
66,UTSA,,0.9,5-2,5,2,30.1,28.4,-0.4,1.6,6,0.9
67,Nebraska,,0.4,3-4,3,4,35.0,31.4,-4.9,3.6,6,0.9
68,Arizona State,,0.3,2-4,2,4,28.0,27.0,-2.8,1.0,5,0.75
69,UAB,,0.2,4-2,4,2,28.2,29.9,2.7,-1.8,5,0.75
70,San José State,,0.2,4-2,4,2,25.5,25.9,1.1,-0.2,5,0.75
71,Michigan State,,0.0,3-4,3,4,26.7,24.3,-3.7,2.4,7,1.0
72,Liberty,,-0.2,6-1,6,1,21.1,23.2,3.2,-2.1,6,0.9
73,South Alabama,,-0.5,5-1,5,1,26.4,28.4,2.4,-1.9,5,0.75
74,Boise State,,-1.2,4-2,4,2,27.6,28.3,-1.8,-0.9,5,0.75
75,Stanford,,-1.6,2-4,2,4,26.6,28.6,-1.9,-2.0,5,0.75
76,Buffalo,,-2.5,4-3,4,3,22.4,26.0,-0.4,-3.5,6,0.9
77,Virginia,,-2.8,2-4,2,4,23.8,26.6,-2.6,-2.8,5,0.75
78,Georgia Tech,,-2.9,3-3,3,3,20.6,22.6,-3.1,-2.0,5,0.75
79,Tulsa,,-3.0,2-4,2,4,25.7,27.5,-4.5,-1.8,5,0.75
80,Louisiana,,-3.1,3-3,3,3,22.2,27.6,1.9,-5.5,5,0.75
81,Marshall,,-3.2,3-3,3,3,24.4,27.1,-2.0,-2.7,4,0.6
82,Navy,,-3.4,2-4,2,4,24.7,31.2,1.9,-6.4,5,0.75
83,Coastal Carolina,,-3.5,6-1,6,1,35.0,39.1,-2.3,-4.1,6,0.9
84,Old Dominion,,-3.5,3-3,3,3,27.3,31.1,-3.2,-3.9,6,0.9
85,California,,-4.7,3-3,3,3,21.1,26.8,-3.7,-5.7,5,0.75
86,Northern Illinois,,-5.0,2-5,2,5,30.3,34.3,-6.6,-4.0,6,0.9
87,Georgia Southern,,-5.1,4-3,4,3,31.0,37.7,-3.1,-6.7,6,0.9
88,Fresno State,,-5.3,2-4,2,4,23.2,29.1,-5.7,-5.9,5,0.75
89,Vanderbilt,,-5.8,3-4,3,4,25.6,32.7,-3.5,-7.1,6,0.9
90,Boston College,,-6.0,2-4,2,4,25.3,28.7,-9.6,-3.3,5,0.75
91,Florida Atlantic,,-6.2,3-4,3,4,20.7,27.8,-4.6,-7.1,6,0.9
92,South Florida,,-6.6,1-6,1,6,29.9,33.8,-11.0,-3.9,6,0.9
93,Georgia State,,-6.7,2-4,2,4,18.8,24.4,-8.6,-5.6,6,0.9
94,Utah State,,-7.2,3-4,3,4,22.3,30.3,-5.2,-8.0,6,0.9
95,Virginia Tech,,-7.5,2-5,2,5,16.0,21.5,-10.3,-5.5,6,0.9
96,Arkansas State,,-7.5,2-5,2,5,27.0,36.2,-4.3,-9.2,6,0.9
97,Northwestern,,-7.5,1-5,1,5,19.8,26.4,-8.3,-6.5,5,0.75
98,Rutgers,,-7.8,3-3,3,3,18.1,25.3,-7.4,-7.1,5,0.75
99,Central Michigan,,-8.1,2-5,2,5,19.4,27.5,-8.0,-8.0,6,0.9
100,Texas State,,-8.2,3-4,3,4,18.7,25.8,-9.6,-7.1,6,0.9
101,Kent State,,-8.3,2-5,2,5,24.5,32.0,-9.4,-7.5,6,0.9
102,Army,,-8.3,2-4,2,4,26.4,33.8,-7.4,-7.3,4,0.6
103,Southern Miss,,-8.7,3-3,3,3,17.8,27.2,-8.0,-9.3,5,0.75
104,UL Monroe,,-9.5,2-5,2,5,21.5,31.9,-7.6,-10.3,6,0.9
105,UNLV,,-9.7,4-3,4,3,24.7,36.1,-7.2,-11.5,6,0.9
106,Middle Tennessee,,-9.8,3-4,3,4,18.8,28.5,-9.4,-9.7,6,0.9
107,Arizona,,-9.8,3-4,3,4,30.8,42.9,-7.1,-12.1,6,0.9
108,Wyoming,,-10.0,4-3,4,3,20.7,33.2,-6.1,-12.5,6,0.9
109,Rice,,-10.3,3-3,3,3,18.8,32.6,-3.7,-13.7,5,0.75
110,Miami (OH),,-10.4,3-4,3,4,19.1,30.0,-9.0,-11.0,6,0.9
111,UConn,,-11.1,3-5,3,5,18.8,30.5,-10.2,-11.8,7,1.0
112,North Texas,,-11.4,4-3,4,3,23.4,37.8,-7.3,-14.4,6,0.9
113,Ball State,,-11.6,4-3,4,3,21.1,32.5,-10.7,-11.3,6,0.9
114,Ohio,,-11.9,4-3,4,3,27.0,41.3,-8.4,-14.2,6,0.9
115,Bowling Green,,-12.6,3-4,3,4,19.3,31.2,-13.5,-11.8,6,0.9
116,Colorado State,,-13.1,1-5,1,5,14.0,28.2,-12.4,-14.1,5,0.75
117,San Diego State,,-13.8,3-3,3,3,12.4,27.0,-11.3,-14.6,5,0.75
118,Eastern Michigan,,-13.8,4-3,4,3,26.8,39.3,-15.0,-12.6,6,0.9
119,Colorado,,-14.7,1-5,1,5,19.9,35.0,-14.0,-15.1,6,0.9
120,Louisiana Tech,,-14.8,2-4,2,4,23.7,38.2,-14.0,-14.5,5,0.75
121,Temple,,-14.9,2-4,2,4,15.6,32.1,-12.3,-16.2,5,0.75
122,Nevada,,-15.8,2-5,2,5,17.4,35.0,-12.3,-17.6,6,0.9
123,UTEP,,-18.0,3-4,3,4,11.7,30.5,-16.9,-18.8,7,1.0
124,Western Michigan,,-20.1,2-5,2,5,15.9,35.5,-20.9,-19.6,6,0.9
125,New Mexico,,-21.1,2-5,2,5,6.7,29.3,-18.2,-22.6,6,0.9
126,Charlotte,,-22.1,1-6,1,6,25.7,50.4,-17.9,-24.6,6,0.9
127,Hawai'i,,-23.3,2-5,2,5,20.2,46.2,-19.0,-25.9,6,0.9
128,Akron,,-23.4,1-6,1,6,15.4,41.9,-18.0,-26.5,6,0.9
129,New Mexico State,,-23.9,2-5,2,5,12.8,39.0,-20.6,-26.2,7,1.0
130,Florida International,,-24.2,2-4,2,4,15.0,39.2,-23.3,-24.1,5,0.75
131,Massachusetts,,-25.0,1-6,1,6,11.3,36.5,-24.1,-25.1,6,0.9
