rank,team,conference,power_rating,record,wins,losses,off_rating,def_rating,srs,epa_rating,games,blend_weight
44,Oregon State,,4.2,4-4,4,4,37.9,32.5,2.3,5.4,7,1.0
45,Louisville,,3.7,5-3,5,3,35.9,29.9,0.2,6.0,7,1.0
46,Virginia,,3.6,6-3,6,3,28.3,26.6,6.4,1.7,8,1.0
47,Miami,,3.5,5-4,5,4,25.3,21.9,3.6,3.4,8,1.0
48,Duke,,3.4,4-4,4,4,25.0,22.7,5.0,2.4,7,1.0
49,Ole Miss,,2.8,3-6,3,6,28.5,26.0,3.1,2.5,8,1.0
50,South Carolina,,2.6,4-5,4,5,24.8,21.3,1.2,3.5,8,1.0
51,California,,2.6,4-4,4,4,23.0,20.6,3.0,2.3,7,1.0
52,Tennessee,,1.7,4-5,4,5,26.0,24.2,1.6,1.8,8,1.0
53,Wake Forest,,1.5,7-1,7,1,28.5,28.8,4.1,-0.3,7,1.0
54,Tulsa,,1.3,2-7,2,7,26.3,24.3,0.1,2.0,9,1.0
55,BYU,,1.1,4-4,4,4,28.3,27.6,1.9,0.6,8,1.0
56,Nebraska,,1.1,4-5,4,5,30.9,28.1,-1.7,2.9,9,1.0
57,Illinois,,0.9,5-4,5,4,25.5,23.5,-0.9,2.1,9,1.0
58,Fresno State,,0.8,4-4,4,4,31.6,28.9,-2.0,2.7,7,1.0
59,Purdue,,0.7,3-6,3,6,28.3,25.7,-2.3,2.6,9,1.0
60,Florida State,,0.4,4-5,4,5,26.0,25.2,-0.2,0.8,9,1.0
61,Florida Atlantic,,0.3,6-3,6,3,26.3,28.0,3.1,-1.6,8,1.0
62,Wyoming,,0.2,6-2,6,2,29.0,30.1,2.2,-1.1,7,1.0
63,Houston,,-0.0,3-6,3,6,27.8,29.6,2.6,-1.7,8,1.0
64,Stanford,,-0.1,4-4,4,4,27.7,27.4,-0.6,0.3,8,1.0
65,Boston College,,-0.1,5-4,5,4,33.8,33.7,-0.4,0.0,8,1.0
66,South Florida,,-0.2,4-4,4,4,28.0,26.5,-2.5,1.4,7,1.0
67,UCLA,,-0.4,4-5,4,5,28.8,30.8,2.0,-2.0,9,1.0
68,Virginia Tech,,-1.2,5-3,5,3,27.1,28.5,-1.2,-1.4,6,0.9
69,Texas Tech,,-1.2,3-5,3,5,25.7,28.2,0.8,-2.5,7,1.0
70,Georgia Southern,,-1.3,5-3,5,3,24.1,26.9,0.8,-2.8,7,1.0
71,Northwestern,,-1.9,1-7,1,7,17.9,17.3,-5.6,0.6,8,1.0
72,Kentucky,,-2.1,4-4,4,4,22.0,26.3,1.2,-4.3,8,1.0
73,Louisiana Tech,,-2.8,7-1,7,1,27.8,30.2,-3.6,-2.4,7,1.0
74,West Virginia,,-2.9,3-5,3,5,22.0,25.2,-2.6,-3.1,7,1.0
75,Colorado,,-3.2,3-6,3,6,29.7,32.7,-3.6,-3.0,9,1.0
76,Hawai'i,,-3.2,5-4,5,4,33.5,35.6,-4.8,-2.1,8,1.0
77,Kansas,,-3.2,3-6,3,6,30.4,33.6,-3.4,-3.2,8,1.0
78,Arizona,,-3.3,4-5,4,5,31.0,32.5,-6.0,-1.5,8,1.0
79,Temple,,-3.6,5-3,5,3,20.0,24.1,-2.9,-4.1,7,1.0
80,Buffalo,,-3.8,5-4,5,4,21.5,26.3,-2.3,-4.7,8,1.0
81,Army,,-4.3,3-6,3,6,25.7,30.9,-2.9,-5.3,8,1.0
82,Western Michigan,,-4.4,5-4,5,4,27.4,33.1,-2.5,-5.7,8,1.0
83,Arkansas State,,-4.4,5-4,5,4,25.9,32.6,-0.9,-6.8,8,1.0
84,Western Kentucky,,-4.4,5-4,5,4,20.0,24.8,-3.7,-4.8,8,1.0
85,Central Michigan,,-4.8,6-4,6,4,24.6,29.7,-4.4,-5.0,9,1.0
86,San Diego State,,-4.8,7-1,7,1,17.0,26.0,1.4,-8.9,7,1.0
87,Georgia Tech,,-5.1,2-6,2,6,25.0,29.1,-6.8,-4.0,7,1.0
88,Middle Tennessee,,-5.4,3-6,3,6,28.6,32.6,-7.4,-4.1,8,1.0
89,Ball State,,-5.6,4-4,4,4,23.1,28.5,-5.8,-5.4,7,1.0
90,Southern Miss,,-5.8,5-3,5,3,26.8,32.9,-5.4,-6.1,7,1.0
91,UAB,,-6.5,6-2,6,2,20.6,27.9,-5.3,-7.4,7,1.0
92,Marshall,,-6.5,6-3,6,3,25.3,33.3,-4.2,-8.0,8,1.0
93,Georgia State,,-6.7,6-2,6,2,30.2,40.0,-2.2,-9.8,6,0.9
94,Ohio,,-7.0,4-4,4,4,31.1,39.9,-4.2,-8.8,7,1.0
95,Utah State,,-7.1,4-4,4,4,18.6,28.1,-3.4,-9.5,7,1.0
96,Maryland,,-7.3,3-6,3,6,23.0,31.9,-4.9,-9.0,8,1.0
97,Miami (OH),,-7.4,4-4,4,4,16.4,25.6,-4.7,-9.2,7,1.0
98,North Texas,,-8.1,4-5,4,5,25.7,33.7,-8.2,-8.1,8,1.0
99,Northern Illinois,,-8.5,3-6,3,6,25.0,31.3,-12.0,-6.3,8,1.0
100,Vanderbilt,,-8.6,2-6,2,6,23.7,28.7,-13.8,-5.0,8,1.0
101,Coastal Carolina,,-8.9,4-4,4,4,23.8,33.5,-7.8,-9.7,7,1.0
102,NC State,,-9.1,4-4,4,4,19.9,28.9,-9.2,-9.0,7,1.0
103,Troy,,-9.2,3-5,3,5,28.3,37.3,-9.6,-8.9,7,1.0
104,Kent State,,-9.8,3-5,3,5,28.7,39.9,-7.6,-11.2,7,1.0
105,San José State,,-9.8,4-5,4,5,27.5,38.9,-7.3,-11.4,8,1.0
106,UL Monroe,,-10.1,3-5,3,5,26.9,38.7,-7.6,-11.7,7,1.0
107,Arkansas,,-10.1,2-7,2,7,21.8,34.5,-6.4,-12.6,8,1.0
108,Florida International,,-10.5,5-4,5,4,23.4,32.1,-13.2,-8.7,8,1.0
109,Liberty,,-11.1,6-3,6,3,24.7,35.2,-12.1,-10.5,7,1.0
110,Colorado State,,-11.1,4-5,4,5,24.1,35.3,-10.8,-11.2,8,1.0
111,Charlotte,,-12.0,4-5,4,5,29.7,41.8,-11.8,-12.1,8,1.0
112,Syracuse,,-12.7,3-6,3,6,20.6,35.5,-9.5,-14.9,8,1.0
113,Toledo,,-12.7,5-3,5,3,23.9,37.7,-11.0,-13.8,7,1.0
114,Idaho,,-13.3,Preseason,0,0,19.1,32.6,-8.7,-13.4,0,0.0
115,Eastern Michigan,,-14.6,4-5,4,5,26.0,42.4,-11.9,-16.4,8,1.0
116,UNLV,,-15.5,2-7,2,7,21.9,36.2,-17.3,-14.3,8,1.0
117,East Carolina,,-15.6,3-6,3,6,21.9,39.0,-13.3,-17.1,7,1.0
118,Texas State,,-16.1,2-6,2,6,11.6,29.0,-14.5,-17.4,6,0.9
119,New Mexico State,,-17.5,0-8,0,8,18.4,35.8,-17.6,-17.4,8,1.0
120,Nevada,,-18.0,5-4,5,4,15.0,34.9,-15.3,-19.9,8,1.0
121,Rice,,-18.4,0-9,0,9,13.2,34.1,-14.6,-20.9,9,1.0
122,UConn,,-18.6,2-7,2,7,18.7,39.1,-15.7,-20.4,8,1.0
123,New Mexico,,-19.4,2-7,2,7,16.9,36.8,-18.5,-19.9,8,1.0
124,Old Dominion,,-19.7,1-8,1,8,9.6,30.4,-18.0,-20.9,8,1.0
125,UTSA,,-19.9,3-5,3,5,17.7,37.2,-20.5,-19.5,7,1.0
126,Rutgers,,-20.4,2-7,2,7,12.3,34.8,-17.2,-22.6,9,1.0
127,South Alabama,,-21.6,1-7,1,7,7.5,30.6,-19.3,-23.1,7,1.0
128,Bowling Green,,-23.6,3-6,3,6,13.2,39.3,-19.9,-26.1,8,1.0
129,UTEP,,-27.0,1-7,1,7,17.4,43.6,-28.1,-26.2,7,1.0
130,Akron,,-32.5,0-9,0,9,2.9,35.5,-32.4,-32.6,9,1.0
131,Massachusetts,,-41.2,1-8,1,8,9.2,53.5,-36.6,-44.3,8,1.0
