rank,team,conference,power_rating,record,wins,losses,off_rating,def_rating,srs,epa_rating,games,blend_weight
36,Tulane,,6.2,6-6,6,6,34.3,26.7,4.2,7.6,11,1.0
37,Boise State,,6.2,12-1,12,1,30.5,26.4,9.4,4.1,12,1.0
38,North Carolina,,6.0,6-6,6,6,35.3,28.6,5.2,6.6,11,1.0
39,Ole Miss,,5.6,4-8,4,8,32.3,25.3,3.5,7.0,11,1.0
40,Michigan State,,5.2,6-6,6,6,24.6,19.3,5.1,5.3,12,1.0
41,Virginia Tech,,5.1,8-4,8,4,27.6,22.6,5.3,5.0,10,1.0
42,Florida Atlantic,,4.7,10-3,10,3,28.2,24.6,6.4,3.6,12,1.0
43,Washington State,,4.5,6-6,6,6,35.8,31.7,5.0,4.1,11,1.0
44,Tennessee,,4.3,7-5,7,5,30.4,24.6,2.1,5.8,11,1.0
45,Kentucky,,4.2,7-5,7,5,28.7,24.2,3.7,4.5,11,1.0
46,Arizona State,,4.1,7-5,7,5,28.9,25.3,4.8,3.5,11,1.0
47,Nebraska,,4.1,5-7,5,7,29.9,24.3,1.8,5.7,12,1.0
48,Missouri,,3.6,6-6,6,6,24.3,20.0,2.4,4.3,11,1.0
49,Oregon State,,3.5,5-7,5,7,33.4,28.7,1.8,4.7,11,1.0
50,California,,3.4,7-5,7,5,25.6,21.6,2.5,4.0,11,1.0
51,Miami,,3.1,6-6,6,6,25.9,22.7,2.8,3.2,11,1.0
52,Pittsburgh,,2.8,7-5,7,5,21.3,16.8,0.1,4.5,11,1.0
53,Virginia,,2.1,9-4,9,4,30.7,30.7,5.3,0.0,12,1.0
54,Florida State,,1.6,6-6,6,6,27.8,25.6,0.6,2.2,11,1.0
55,Temple,,1.5,8-4,8,4,22.7,20.7,0.7,2.0,11,1.0
56,Illinois,,1.2,6-6,6,6,25.3,23.0,-0.4,2.3,12,1.0
57,South Carolina,,1.2,4-8,4,8,24.4,22.3,-0.2,2.1,11,1.0
58,Texas Tech,,0.8,4-8,4,8,30.3,29.9,1.4,0.4,11,1.0
59,Tulsa,,0.6,4-8,4,8,25.6,24.5,-0.1,1.1,12,1.0
60,Western Kentucky,,0.1,8-4,8,4,24.8,25.3,1.0,-0.4,11,1.0
61,Louisville,,-0.2,7-5,7,5,35.8,35.6,-0.8,0.3,11,1.0
62,Buffalo,,-0.3,7-5,7,5,24.9,24.8,-0.9,0.1,11,1.0
63,Stanford,,-0.4,4-8,4,8,30.6,28.9,-3.6,1.7,12,1.0
64,Wyoming,,-0.4,7-5,7,5,23.6,25.3,1.4,-1.7,11,1.0
65,Purdue,,-0.5,4-8,4,8,29.0,28.6,-1.8,0.4,12,1.0
66,Boston College,,-0.6,6-6,6,6,33.2,34.0,-0.4,-0.7,11,1.0
67,Colorado,,-0.8,5-7,5,7,30.6,30.4,-2.2,0.1,12,1.0
68,BYU,,-1.0,7-5,7,5,28.0,29.3,-0.6,-1.3,11,1.0
69,Northwestern,,-1.5,3-9,3,9,20.1,19.9,-4.1,0.3,12,1.0
70,Hawai'i,,-1.7,9-5,9,5,34.0,34.8,-3.0,-0.8,13,1.0
71,Wake Forest,,-1.7,8-4,8,4,25.0,28.6,1.1,-3.5,11,1.0
72,Georgia Southern,,-2.2,7-5,7,5,22.7,27.5,1.6,-4.8,11,1.0
73,Central Michigan,,-2.3,8-5,8,5,27.0,28.7,-3.1,-1.7,12,1.0
74,West Virginia,,-2.3,5-7,5,7,23.1,25.7,-1.9,-2.6,11,1.0
75,Houston,,-2.5,4-8,4,8,27.9,32.2,0.2,-4.3,11,1.0
76,Louisiana Tech,,-3.5,9-3,9,3,25.3,28.8,-3.5,-3.5,11,1.0
77,Western Michigan,,-3.7,7-5,7,5,27.3,31.0,-3.7,-3.7,11,1.0
78,Arizona,,-3.7,4-8,4,8,28.9,30.5,-6.7,-1.7,11,1.0
79,Southern Miss,,-3.8,7-5,7,5,24.2,28.1,-3.6,-3.9,11,1.0
80,Fresno State,,-3.9,4-8,4,8,28.3,31.5,-4.8,-3.3,11,1.0
81,UCLA,,-4.1,4-8,4,8,28.8,34.7,-1.5,-5.9,12,1.0
82,South Florida,,-4.1,4-8,4,8,23.5,26.3,-6.0,-2.8,11,1.0
83,Ohio,,-4.3,6-6,6,6,32.4,37.1,-3.7,-4.7,11,1.0
84,Kansas,,-4.4,3-9,3,9,29.6,33.8,-4.7,-4.2,11,1.0
85,San Diego State,,-4.5,9-3,9,3,16.5,23.6,-0.5,-7.1,11,1.0
86,Arkansas State,,-4.9,7-5,7,5,26.2,32.5,-2.7,-6.3,11,1.0
87,Ball State,,-5.0,5-7,5,7,28.7,33.9,-4.7,-5.2,11,1.0
88,Marshall,,-5.1,8-4,8,4,22.4,28.9,-3.1,-6.5,11,1.0
89,Duke,,-5.2,5-7,5,7,17.7,25.5,-1.3,-7.7,11,1.0
90,Army,,-5.2,5-8,5,8,25.4,30.3,-5.6,-4.9,11,1.0
91,Middle Tennessee,,-6.1,4-8,4,8,29.7,35.4,-6.8,-5.7,11,1.0
92,UAB,,-6.8,9-4,9,4,17.3,24.6,-6.1,-7.3,12,1.0
93,UL Monroe,,-6.9,5-7,5,7,29.8,37.9,-5.3,-8.0,11,1.0
94,Maryland,,-6.9,3-9,3,9,21.1,29.3,-4.8,-8.2,11,1.0
95,Troy,,-7.3,5-7,5,7,29.0,37.1,-6.1,-8.1,11,1.0
96,Utah State,,-7.6,7-5,7,5,21.1,31.2,-3.8,-10.1,11,1.0
97,Georgia Tech,,-7.7,3-9,3,9,24.4,31.1,-9.3,-6.7,11,1.0
98,Colorado State,,-8.2,4-8,4,8,24.8,32.0,-9.6,-7.3,11,1.0
99,Georgia State,,-8.3,7-5,7,5,27.5,37.0,-6.6,-9.5,10,1.0
100,Florida International,,-8.3,6-6,6,6,23.6,30.7,-10.1,-7.1,11,1.0
101,Syracuse,,-8.5,5-7,5,7,23.9,34.4,-5.6,-10.5,11,1.0
102,San José State,,-8.5,5-7,5,7,27.9,37.0,-7.5,-9.1,11,1.0
103,Charlotte,,-8.8,7-5,7,5,28.4,37.7,-7.9,-9.4,11,1.0
104,Liberty,,-8.9,7-5,7,5,25.8,34.0,-10.0,-8.2,10,1.0
105,Eastern Michigan,,-9.2,6-6,6,6,29.0,38.9,-8.2,-9.9,11,1.0
106,Kent State,,-9.2,6-6,6,6,27.3,38.4,-6.2,-11.2,11,1.0
107,Miami (OH),,-9.4,8-5,8,5,16.4,28.0,-6.3,-11.6,12,1.0
108,Arkansas,,-9.5,2-10,2,10,23.6,34.4,-7.7,-10.7,11,1.0
109,NC State,,-11.3,4-8,4,8,19.0,30.6,-10.9,-11.5,11,1.0
110,Coastal Carolina,,-11.5,5-7,5,7,23.3,37.0,-8.3,-13.7,11,1.0
111,Northern Illinois,,-12.4,5-7,5,7,20.6,32.9,-12.7,-12.3,11,1.0
112,North Texas,,-12.5,4-8,4,8,20.8,34.4,-10.8,-13.7,11,1.0
113,Vanderbilt,,-12.7,3-9,3,9,19.5,31.5,-13.9,-12.0,11,1.0
114,Idaho,,-13.3,Preseason,0,0,19.1,32.6,-8.7,-13.4,0,0.0
115,Nevada,,-14.4,7-5,7,5,18.2,34.5,-11.6,-16.2,11,1.0
116,Rice,,-15.0,3-9,3,9,16.5,33.2,-12.4,-16.6,12,1.0
117,South Alabama,,-15.0,2-10,2,10,15.2,30.7,-14.3,-15.4,11,1.0
118,Toledo,,-15.1,6-6,6,6,23.7,40.2,-13.1,-16.4,11,1.0
119,East Carolina,,-15.7,4-8,4,8,24.9,42.1,-13.4,-17.3,10,1.0
120,UNLV,,-15.8,4-8,4,8,20.3,36.1,-15.8,-15.8,11,1.0
121,Rutgers,,-16.1,2-10,2,10,15.1,32.1,-14.8,-17.0,12,1.0
122,UTSA,,-16.7,4-8,4,8,21.2,36.6,-18.8,-15.4,11,1.0
123,New Mexico,,-17.1,2-10,2,10,20.8,38.1,-16.8,-17.3,11,1.0
124,Texas State,,-17.4,3-9,3,9,15.2,33.8,-15.7,-18.5,10,1.0
125,New Mexico State,,-18.9,2-10,2,10,19.2,37.7,-19.3,-18.5,11,1.0
126,Old Dominion,,-19.4,1-11,1,11,11.2,31.4,-18.2,-20.1,11,1.0
127,UConn,,-22.4,2-10,2,10,17.0,42.0,-18.4,-25.0,11,1.0
128,UTEP,,-25.3,1-11,1,11,20.0,44.5,-26.4,-24.5,11,1.0
129,Bowling Green,,-27.6,3-9,3,9,12.0,43.3,-22.2,-31.3,11,1.0
130,Akron,,-32.4,0-12,0,12,2.9,36.7,-30.3,-33.8,12,1.0
131,Massachusetts,,-39.3,1-11,1,11,9.6,52.4,-34.0,-42.8,11,1.0
