rank,team,conference,power_rating,record,wins,losses,off_rating,def_rating,srs,epa_rating,games,blend_weight
63,Purdue,,-0.6,4-8,4,8,28.9,28.7,-1.8,0.3,12,1.0
64,Stanford,,-0.6,4-8,4,8,30.5,29.0,-3.7,1.5,12,1.0
65,Wyoming,,-0.6,7-5,7,5,23.5,25.4,1.3,-1.8,11,1.0
66,Boston College,,-0.7,6-6,6,6,33.3,34.1,-0.4,-0.8,11,1.0
67,Colorado,,-0.8,5-7,5,7,30.6,30.4,-2.2,0.2,12,1.0
68,BYU,,-0.9,7-5,7,5,27.9,29.1,-0.4,-1.2,11,1.0
69,Hawai'i,,-1.0,9-4,9,4,35.3,35.3,-2.5,-0.0,12,1.0
70,Northwestern,,-1.5,3-9,3,9,20.1,19.9,-4.2,0.2,12,1.0
71,Wake Forest,,-1.8,8-4,8,4,25.1,28.7,1.0,-3.6,11,1.0
72,Central Michigan,,-2.0,8-4,8,4,27.0,28.8,-2.3,-1.7,11,1.0
73,Georgia Southern,,-2.2,7-5,7,5,22.7,27.5,1.5,-4.7,11,1.0
74,West Virginia,,-2.3,5-7,5,7,22.9,25.5,-1.9,-2.5,11,1.0
75,Houston,,-2.7,4-8,4,8,27.6,32.1,0.0,-4.5,11,1.0
76,Louisiana Tech,,-3.3,9-3,9,3,25.6,28.8,-3.4,-3.2,11,1.0
77,Arizona,,-3.6,4-8,4,8,28.8,30.4,-6.6,-1.6,11,1.0
78,Western Michigan,,-3.7,7-5,7,5,27.3,31.0,-3.6,-3.7,11,1.0
79,Southern Miss,,-3.7,7-5,7,5,24.4,28.2,-3.6,-3.8,11,1.0
80,Fresno State,,-3.9,4-8,4,8,28.3,31.5,-4.8,-3.3,11,1.0
81,UCLA,,-4.0,4-8,4,8,28.8,34.5,-1.3,-5.8,12,1.0
82,South Florida,,-4.2,4-8,4,8,23.3,26.3,-6.2,-3.0,11,1.0
83,Kansas,,-4.3,3-9,3,9,29.5,33.6,-4.7,-4.1,11,1.0
84,Ohio,,-4.4,6-6,6,6,32.4,37.2,-3.8,-4.8,11,1.0
85,San Diego State,,-4.4,9-3,9,3,16.5,23.6,-0.4,-7.1,11,1.0
86,Army,,-4.5,5-7,5,7,26.3,30.5,-5.0,-4.2,10,1.0
87,Arkansas State,,-4.6,7-5,7,5,26.3,32.4,-2.5,-6.0,11,1.0
88,UAB,,-5.0,9-3,9,3,17.7,22.8,-4.8,-5.1,11,1.0
89,Duke,,-5.1,5-7,5,7,17.8,25.6,-1.2,-7.7,11,1.0
90,Ball State,,-5.2,5-7,5,7,28.6,34.1,-4.8,-5.4,11,1.0
91,Marshall,,-5.4,8-4,8,4,22.2,29.0,-3.4,-6.8,11,1.0
92,Middle Tennessee,,-6.3,4-8,4,8,29.6,35.5,-6.9,-5.9,11,1.0
93,UL Monroe,,-6.8,5-7,5,7,30.0,37.8,-5.2,-7.8,11,1.0
94,Maryland,,-6.9,3-9,3,9,21.1,29.3,-4.9,-8.2,11,1.0
95,Troy,,-7.2,5-7,5,7,29.2,37.1,-6.0,-7.9,11,1.0
96,Georgia Tech,,-7.6,3-9,3,9,24.7,31.3,-9.1,-6.6,11,1.0
97,Utah State,,-7.8,7-5,7,5,20.9,31.2,-4.0,-10.3,11,1.0
98,Georgia State,,-8.1,7-5,7,5,27.6,36.8,-6.4,-9.2,10,1.0
99,Colorado State,,-8.3,4-8,4,8,24.6,32.1,-9.7,-7.4,11,1.0
100,San José State,,-8.5,5-7,5,7,27.7,36.8,-7.5,-9.1,11,1.0
101,Florida International,,-8.5,6-6,6,6,23.5,30.9,-10.2,-7.4,11,1.0
102,Syracuse,,-8.6,5-7,5,7,23.9,34.5,-5.7,-10.5,11,1.0
103,Liberty,,-8.9,7-5,7,5,26.1,34.2,-9.9,-8.1,10,1.0
104,Charlotte,,-9.0,7-5,7,5,28.4,38.0,-8.2,-9.6,11,1.0
105,Eastern Michigan,,-9.1,6-6,6,6,29.0,38.9,-8.1,-9.9,11,1.0
106,Kent State,,-9.3,6-6,6,6,27.2,38.5,-6.3,-11.3,11,1.0
107,Arkansas,,-9.7,2-10,2,10,23.6,34.4,-8.0,-10.9,11,1.0
108,Miami (OH),,-9.9,7-5,7,5,16.3,28.1,-7.1,-11.8,11,1.0
109,NC State,,-11.4,4-8,4,8,19.1,30.7,-11.0,-11.7,11,1.0
110,Coastal Carolina,,-11.4,5-7,5,7,23.4,37.0,-8.2,-13.6,11,1.0
111,Northern Illinois,,-12.2,5-7,5,7,20.6,32.7,-12.4,-12.1,11,1.0
112,North Texas,,-12.3,4-8,4,8,21.0,34.3,-10.7,-13.4,11,1.0
113,Vanderbilt,,-12.6,3-9,3,9,19.5,31.4,-13.8,-11.8,11,1.0
114,Idaho,,-13.3,Preseason,0,0,19.1,32.6,-8.7,-13.4,0,0.0
115,Nevada,,-14.5,7-5,7,5,18.1,34.5,-11.7,-16.4,11,1.0
116,Rice,,-14.7,3-9,3,9,16.6,32.9,-12.3,-16.3,12,1.0
117,South Alabama,,-14.7,2-10,2,10,15.5,30.5,-14.1,-15.0,11,1.0
118,Toledo,,-15.1,6-6,6,6,23.7,40.2,-13.0,-16.4,11,1.0
119,UNLV,,-15.8,4-8,4,8,20.1,36.0,-15.8,-15.8,11,1.0
120,East Carolina,,-16.0,4-8,4,8,24.6,42.2,-13.6,-17.6,10,1.0
121,Rutgers,,-16.1,2-10,2,10,15.1,32.0,-14.8,-17.0,12,1.0
122,UTSA,,-16.6,4-8,4,8,21.3,36.5,-18.6,-15.2,11,1.0
123,New Mexico,,-17.1,2-10,2,10,20.6,38.0,-16.8,-17.4,11,1.0
124,Texas State,,-17.3,3-9,3,9,15.3,33.7,-15.6,-18.4,10,1.0
125,New Mexico State,,-18.8,2-10,2,10,19.2,37.7,-19.3,-18.5,11,1.0
126,Old Dominion,,-19.4,1-11,1,11,11.4,31.7,-18.2,-20.2,11,1.0
127,UConn,,-22.6,2-10,2,10,16.8,42.1,-18.6,-25.3,11,1.0
128,UTEP,,-25.0,1-11,1,11,20.2,44.4,-26.3,-24.2,11,1.0
129,Bowling Green,,-27.6,3-9,3,9,12.0,43.2,-22.2,-31.3,11,1.0
130,Akron,,-32.2,0-12,0,12,3.1,36.7,-30.2,-33.6,12,1.0
131,Massachusetts,,-39.2,1-11,1,11,9.5,52.3,-34.0,-42.7,11,1.0
