rank,team,conference,power_rating,record,wins,losses,off_rating,def_rating,srs,epa_rating,games,blend_weight
57,Vanderbilt,,2.2,3-2,3,2,25.1,23.5,1.0,1.6,4,0.6
58,Northwestern,,2.1,2-2,2,2,28.9,26.5,0.8,2.3,4,0.6
59,Virginia,,1.8,3-1,3,1,28.1,25.9,0.6,2.3,3,0.45
60,Nebraska,,1.8,3-2,3,2,25.4,24.5,4.5,0.9,5,0.75
61,North Carolina,,1.4,1-4,1,4,34.4,31.6,0.2,2.7,5,0.75
62,Houston,,1.3,3-1,3,1,26.5,27.1,4.8,-0.8,4,0.6
63,Kentucky,,1.2,4-1,4,1,29.9,30.4,1.4,-0.5,4,0.6
64,Maryland,,1.0,3-1,3,1,27.6,28.8,4.5,-1.2,3,0.45
65,Utah,,0.6,4-0,4,0,27.0,26.9,4.6,0.1,3,0.45
66,Western Michigan,,0.4,3-2,3,2,30.7,31.5,2.7,-1.0,4,0.6
67,SMU,,0.2,4-1,4,1,28.9,31.0,2.9,-1.9,4,0.6
68,Western Kentucky,,-0.4,2-2,2,2,31.4,31.0,-1.5,0.1,3,0.45
69,South Carolina,,-0.8,3-2,3,2,25.7,27.3,-0.9,-1.7,5,0.75
70,Boston College,,-1.0,2-3,2,3,19.2,19.7,-2.5,-0.5,5,0.75
71,Arizona,,-1.5,2-2,2,2,28.9,31.4,-0.9,-2.5,3,0.45
72,Cincinnati,,-1.9,2-3,2,3,28.1,29.4,-4.2,-1.1,4,0.6
73,Missouri,,-2.2,1-3,1,3,29.2,28.5,-8.9,0.6,3,0.45
74,Purdue,,-2.3,2-2,2,2,27.0,29.4,-3.5,-2.2,3,0.45
75,Northern Illinois,,-3.0,2-2,2,2,26.2,29.2,0.5,-2.8,3,0.45
76,Southern Miss,,-3.0,2-2,2,2,27.1,28.1,-6.9,-0.9,3,0.45
77,Miami (OH),,-3.3,2-3,2,3,23.6,26.7,-5.5,-3.0,4,0.6
78,New Mexico,,-3.3,3-2,3,2,30.5,33.0,-3.2,-2.3,4,0.6
79,UTSA,,-3.3,3-0,3,0,23.7,27.2,-4.2,-3.3,2,0.3
80,Arkansas State,,-3.6,1-2,1,2,25.6,28.9,-1.7,-3.1,2,0.3
81,Marshall,,-3.9,3-1,3,1,23.5,28.7,-1.2,-5.0,4,0.6
82,Syracuse,,-4.1,2-3,2,3,24.6,27.8,-6.8,-3.1,4,0.6
83,Tulsa,,-4.2,1-4,1,4,29.0,34.4,-2.0,-5.4,5,0.75
84,Air Force,,-4.2,1-3,1,3,29.4,33.3,-0.5,-3.8,3,0.45
85,New Mexico State,,-4.2,2-3,2,3,27.1,29.7,-6.1,-2.4,5,0.75
86,Louisiana Tech,,-4.5,3-2,3,2,30.3,34.5,-3.8,-4.3,4,0.6
87,UAB,,-4.8,2-2,2,2,26.3,28.5,-7.7,-2.1,3,0.45
88,Troy,,-5.4,4-1,4,1,25.9,30.6,-3.0,-4.4,4,0.6
89,Rutgers,,-5.4,1-4,1,4,24.9,30.0,-5.6,-5.0,4,0.6
90,Temple,,-6.4,2-3,2,3,21.1,28.7,-2.9,-7.7,4,0.6
91,Ohio,,-6.6,4-1,4,1,23.9,28.9,-6.2,-4.9,3,0.45
92,Oregon State,,-6.8,1-4,1,4,27.1,31.6,-11.6,-4.5,4,0.6
93,BYU,,-7.0,1-4,1,4,23.5,28.5,-9.2,-5.1,4,0.6
94,Utah State,,-7.3,3-2,3,2,20.3,28.8,-5.6,-8.4,4,0.6
95,North Texas,,-7.7,3-2,3,2,26.8,33.2,-9.3,-6.0,4,0.6
96,Tulane,,-7.9,2-2,2,2,20.3,28.8,-8.5,-8.2,2,0.3
97,Coastal Carolina,,-8.1,1-3,1,3,29.2,31.6,-16.6,-2.4,3,1.0
98,Georgia Southern,,-8.1,0-3,0,3,25.3,32.1,-5.0,-6.6,2,0.3
99,UNLV,,-8.2,2-2,2,2,29.4,38.4,-5.4,-8.7,3,0.45
100,Wyoming,,-8.2,3-2,3,2,20.6,28.0,-8.4,-7.2,4,0.6
101,Buffalo,,-8.4,3-2,3,2,22.9,32.3,-6.8,-9.2,4,0.6
102,Army,,-8.6,3-2,3,2,26.2,36.1,-5.8,-9.8,4,0.6
103,Illinois,,-8.7,2-2,2,2,24.3,32.4,-9.7,-8.0,4,0.6
104,Florida Atlantic,,-9.2,2-3,2,3,26.8,35.5,-9.3,-8.5,4,0.6
105,Eastern Michigan,,-9.4,2-2,2,2,20.0,29.6,-8.4,-9.3,4,0.6
106,Georgia State,,-9.7,1-2,1,2,22.1,33.2,-7.6,-10.6,2,0.3
107,Central Michigan,,-9.8,2-3,2,3,23.6,31.0,-13.8,-7.3,4,0.6
108,Middle Tennessee,,-10.0,2-3,2,3,23.7,32.7,-12.8,-8.9,5,0.75
109,East Carolina,,-11.9,1-4,1,4,27.6,38.6,-13.5,-10.8,4,0.6
110,Nevada,,-12.4,0-5,0,5,19.8,31.8,-12.6,-11.8,4,0.6
111,Florida International,,-12.6,3-1,3,1,22.0,35.0,-11.9,-12.6,3,0.45
112,Old Dominion,,-13.0,2-2,2,2,22.3,33.7,-13.1,-11.2,3,0.45
113,UConn,,-13.0,1-3,1,3,22.4,34.1,-13.4,-11.3,3,0.45
114,Massachusetts,,-13.1,0-6,0,6,26.2,35.2,-19.3,-9.1,6,0.9
115,Louisiana,,-13.3,1-3,1,3,23.4,34.7,-14.6,-11.0,3,0.45
116,UL Monroe,,-13.3,2-2,2,2,23.8,34.8,-14.3,-10.7,4,0.6
117,Fresno State,,-13.3,2-2,2,2,22.0,35.1,-8.8,-12.6,3,0.45
118,Ball State,,-14.3,2-3,2,3,23.3,37.0,-12.9,-13.4,4,0.6
119,Akron,,-14.5,2-3,2,3,18.8,35.1,-9.2,-16.0,4,0.6
120,Idaho,,-14.5,2-2,2,2,23.9,37.2,-11.0,-12.8,3,0.45
121,Kent State,,-14.6,1-4,1,4,18.7,33.9,-12.3,-14.9,4,0.6
122,Hawai'i,,-14.6,2-3,2,3,26.5,38.7,-16.6,-11.9,4,0.6
123,Kansas,,-15.6,1-3,1,3,22.7,35.1,-19.4,-12.1,3,0.45
124,South Alabama,,-17.1,1-4,1,4,19.2,35.3,-15.8,-15.8,4,0.6
125,Bowling Green,,-17.7,0-5,0,5,20.5,38.8,-15.7,-18.1,4,0.6
126,Texas State,,-20.0,1-4,1,4,20.4,37.9,-21.0,-17.0,4,0.6
127,Rice,,-20.9,1-4,1,4,16.2,39.0,-16.9,-22.5,5,0.75
128,Charlotte,,-21.7,0-5,0,5,15.3,38.3,-18.8,-22.6,4,0.6
129,San José State,,-21.9,1-5,1,5,17.7,41.2,-19.1,-23.4,5,0.75
130,UTEP,,-25.7,0-5,0,5,13.3,40.2,-21.5,-26.7,5,0.75
